일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2021.11.8,10013927980,7213064430,46419284545,6257315335,-60687216665,-754864720,-4162231750,-11022131280,40273838190,-33573964225,22978160,0
2021.11.5,1.77756E+11,-56428552115,-44586977625,14589500440,-32907795535,-354532545,-2727092935,-4398509905,68938284405,-1.2091E+11,1029076065,0
2021.11.4,-83902575150,72394704230,80627697370,-6448015660,-25640545985,257092680,-1053737315,6377512655,-18666655810,-21493680160,-2451796855,0
2021.11.3,1.07949E+11,-3890567630,-20689049265,-3966189645,6063605880,-640557585,988969165,1548044895,24679697860,-1.12077E+11,34533345,0
2021.11.2,-33363779295,44390069420,-71059991075,-7088643715,-11637941630,-351008120,2279930810,-1201945,1.07114E+11,-31324780410,1043112395,0
2021.11.1,-1.089E+11,-12217931230,99697287930,-14004532570,8959882780,15958515,665152750,702049620,22938998665,1813877195,329240520,0
2021.10.29,82923362385,22882883955,-40105733095,-2455177885,36266963720,-2112459655,-937957625,-5028104140,55360540080,-1.46751E+11,-43088065,0
2021.10.28,-46934203365,7026496980,55993874000,-4026232670,28736228710,-60142270,-6280065825,10039781285,1.30034E+11,-1.75461E+11,930941270,0
2021.10.27,-89804619090,-12143924385,-3438886320,-6862979950,37919548155,194174940,-4445414405,4648523855,37637407615,35244085665,1052083920,0
2021.10.26,73383230540,-12525892940,-52237445255,-7934890355,-28000549040,557496935,7496668820,8924220475,3094283620,6145169645,1097707555,0
2021.10.25,-34369969075,-28854086370,28409381025,-430267685,46043173830,599445865,-2479853055,-1307383805,35856572795,-43726097935,259084410,0
2021.10.22,35512796442,-5123871037,-15924375055,-2950411610,80185872930,1871519220,-3121746335,5020681155,11252674170,-1.0403E+11,-2693298370,0
2021.10.21,-1.46687E+11,-22219211828,54471553060,2502631105,1.1956E+11,632672610,-186319095,3693674565,86701810225,-99263239710,794051075,0
2021.10.20,97193674875,-20208237305,-72266120265,-191535185,-56520165145,-9272480,-6176762100,13708135735,43865257125,456778460,148246285,0
2021.10.19,57576359621,6555759274,78755897670,4625691625,-1.25687E+11,0,-12882508605,10792209750,-7034856325,-12964372305,262717515,0
2021.10.18,59217433917,24136052428,-83100751370,18663125430,-82578754935,-33253815,-368752505,2824883350,43037027850,18327259450,-124269800,0
2021.10.15,1.96667E+11,-252445915,-48212724520,-8870362475,-42118731670,-434000000,-597810115,1038746595,-84361438550,-12990443210,131779910,0
2021.10.14,94698442160,-16737433520,-29083606655,73639075,-45779081420,10189285,-420720760,2929032265,-31462530935,25678333525,93736980,0
2021.10.13,-97210633670,13591495815,60236430140,-6927334215,-30407859835,-258880820,999108475,1051358545,19863080410,39071650020,-8414865,0
2021.10.12,-2.04373E+11,87132358040,94992076935,2987591850,23536124720,1291411170,-6619886840,2126544815,26246582615,-27084880080,-235318135,0
2021.10.8,43989203990,-19759468740,-22178990980,-5929006650,-5225239630,-481510675,-3072714025,14121515,8009327165,4255045240,379232790,0
2021.10.7,-2.52487E+11,84189819843,1.26936E+11,-6932791130,52934644455,1096034065,-9839806530,-1740443920,-20378395195,26116097090,105449545,0
2021.10.6,-1.99462E+11,-18354193635,48138048185,-17181188940,79760891105,4453414205,8921088190,7082360765,91799323125,-5677129865,519212140,0
2021.10.5,-1.53861E+11,12815292000,84862447495,1113437050,40014669370,13225538765,26869195935,-34752557980,-4070877185,14533390445,-749807245,0
2021.10.1,-1.42261E+11,-5741046290,23510069615,3132712365,63263435160,8389423915,-2708811025,-12044480520,1.11581E+11,-47277316420,155703025,0
2021.9.30,-2.11443E+11,59974061835,75520548572,15506359355,25989662120,-700937455,-655940035,591920705,12859383275,21726349135,631519775,0
2021.9.29,-3.29533E+11,15317754930,1.31229E+11,4596911660,1.36547E+11,8001121625,73904729860,-14667115465,36029472065,-62170762940,744906775,0
2021.9.28,-26278672783,35831701768,-3084756805,6887221915,23995015770,3647444725,-649645520,-154520145,55263612115,-95538483305,81082265,0
2021.9.27,34231009197,6271679468,-57864530820,577669185,-36573576055,-34440870,-48586015,11827279740,77506876440,-36507814905,614434635,0
2021.9.24,-26106093387,11968441537,65755954330,-3603926375,-76214245425,59028110,-3036201790,-2115945690,16136393945,16841094635,315500110,0
2021.9.23,-1.49307E+11,17255539994,-72946821760,4389898910,67701425840,1167718295,-2359274185,19756806100,1.02239E+11,11768377210,334831235,0
2021.9.17,-1.21082E+11,11746549690,74535973675,2633201425,1.39407E+11,1102065830,700806700,1162531840,34667811915,-1.45292E+11,417163885,0
2021.9.16,-7497687425,27684242030,-69669189125,-1573913785,65651733945,292122620,68614230,1014338470,7955400615,-23870616145,-55045430,0
2021.9.15,-15517036038,29102989323,-92272749405,-3866468805,16203405415,643629925,-1293850595,2717332145,80512931010,-16468447200,238264225,0
2021.9.14,78679406605,20807035295,63250590855,-6869939305,-98554439510,2626229510,-9506752085,6952335525,-74266634030,16825232215,56934925,0
2021.9.13,1.57686E+11,5663871215,23038573300,6991582575,-1.63344E+11,-494056825,-3196993855,-54806324231,46534431430,-18745918135,672392820,0
2021.9.10,27828574217,15952778278,55166563030,476017840,-75341680745,-33669745,-5234387350,3292424490,-4606827735,-16720517515,-779274765,0
2021.9.9,69337965455,-23122531710,2872337800,11967876100,-49651410150,-1559639005,-4889813395,-18905517425,23445527735,-9323683710,-171111695,0
2021.9.8,-41100336410,-14632136485,18355427230,7367534710,-13375553270,553721920,585114275,3680729475,17430443185,21376366500,-241311130,0
2021.9.7,59367789475,-24217446710,37414224120,6556456290,-85604758785,-47175220,461238200,4191967340,-72297796315,74390482030,-214980425,0
2021.9.6,64416670015,-5996164675,-87284093675,6397925290,6218536540,3781806155,-1365478105,-771131965,-4400368720,19257919770,-255620630,0
2021.9.3,-1.67122E+11,-13111811690,66943609485,5924199240,47193518255,0,-328907005,1972664845,1.00717E+11,-42957453770,768884590,0
2021.9.2,-34493502445,-15095518495,-64922291635,-3405587440,54697776830,170284180,-1852214555,-4144925985,51192549865,17651285355,202144325,0
2021.9.1,-95899897760,-12063252220,-54493619235,5320476375,53654186390,76112675,-3233505870,4794370955,1.13829E+11,-12709665175,726217455,0
2021.8.31,-77034482545,4822413355,42435199485,5836104060,-9603027605,341608235,-10624583200,2058137300,73057029070,-31833417800,545019645,0
2021.8.30,14439320520,14932132710,-53627067935,2735097150,-5630416075,5190679235,-1899872225,10786606455,2181771050,11130711310,-238962195,0
2021.8.27,-1.05905E+11,-16256664335,36471661240,-9325416050,48097249055,3415057990,-812329840,1332325135,28800229265,13253895150,929309810,0
2021.8.26,-1.13006E+11,2688238166,-29803273280,4063530055,43276730270,-454365855,322451535,2072629765,68794092480,20319721980,1726498880,0
2021.8.25,47327477868,4101912792,-88628974545,-3039361550,37626298895,2164052270,-400971865,487164100,35569699690,-35520550900,313253245,0
2021.8.24,48614953073,5157117442,-73047258135,-8855533220,-9632481210,3438729060,-153319255,16632903240,-14597812205,30556680580,1886020630,0
2021.8.23,-1.07345E+11,1427052605,79125918700,-11488913170,47747927505,2049921085,123379560,13501602010,-13493928350,-9527052560,-2120880945,0
2021.8.20,-2.50287E+11,37850793394,51261707925,-690213095,78741205085,1615984350,61929983135,6262018545,15028227495,-1839213445,126154640,0
2021.8.19,-1.92428E+11,35445505790,-28253686440,-16917961800,81791236475,8449723795,33539558575,2773681925,68606892360,6439329455,554011130,0
2021.8.18,-2.57606E+11,40357138825,66534740613,1226329795,1.27627E+11,140423330,10028693755,3396208175,56031594430,-48159676015,423715870,0
2021.8.17,-4.11778E+11,6871423395,1.38677E+11,-3912946625,1.22488E+11,1124053615,-3042440,2329938205,1.76179E+11,-33230274700,1254574205,0
2021.8.13,-1.63188E+11,36148975560,80884671790,-20289558495,-6053148820,8725902830,12933357690,3180767445,26038353070,22024678500,-405693580,0
2021.8.12,-15557933560,35278738105,47708017755,-7063257040,-46573906040,800566485,-502248300,3461541945,21336816365,-40397884265,1509548550,0
2021.8.11,-1.23891E+11,19909859110,1.05129E+11,2505985195,17727816340,0,553712995,-9285078755,26169564505,-37624302860,-1195264895,0
2021.8.10,-78729410135,14626100755,25012982155,1767505455,24281311490,233659185,-886466885,-3944469940,34405052745,-16813142715,46877890,0
2021.8.9,-51330954270,9252941310,16312588970,16864543855,-1.06327E+11,341910725,-2334680945,2068863995,1.35791E+11,-21122371785,483485990,0
2021.8.6,7949611200,5253635685,-32448930530,-3532926640,7716740225,0,2122030,9346171655,8889634795,-3215769345,39710925,0
2021.8.5,1.06699E+11,-16985712180,-79489976845,-45054750525,-31092400360,118290730,-235273770,-4563980193,41596839410,28897833325,109864995,0
2021.8.4,14089126070,-30056895310,-75669272460,-11132025685,91841924655,54251950,-7630176230,383756215,14406480460,933444390,2779385945,0
2021.8.3,-1.48732E+11,17173311575,41840116455,-2799935845,3169163470,-1314582455,-6084008055,7825787485,1.00773E+11,-10588791560,-1261222360,0
2021.8.2,-1.11984E+11,654761380,1.47201E+11,161998695,-27200844295,-3982673565,-18606300665,-1799251630,-55308960160,71357674575,-492630920,0
2021.7.30,-78296031450,29642502910,-70028317260,-5530916890,62817485775,593517660,-3442415835,2840002110,1.22856E+11,-60789783075,-662031970,0
2021.7.29,-1.17079E+11,16742659200,62475591290,-3225262950,40520568820,-60673015,-6004980585,-787119320,-3789223365,13070642695,-1862746420,0
2021.7.28,-1.38085E+11,-701443839,-52660596915,5726780040,87826426585,92736555,16147781915,-7435569090,98760809120,-12183056270,2511258445,0
2021.7.27,-98287793210,-16428385935,43802787570,18029910810,31817222320,218620975,-2039751370,3259897305,37033305055,-17584924795,179111275,0
2021.7.26,9124487550,937611435,-67790220275,5199843590,-37045921140,791515145,-706671440,7551598605,97728932395,-16429913080,638737215,0
2021.7.23,36428505512,96638043013,-94028646155,-3298891660,-12866175345,2600000,-3702885320,-34016700,-6544135645,-12908546990,314149290,0
2021.7.22,-3273003472,532188987,57073755695,8092182800,-332817655,-23164065,-23579903010,6684551930,-71530952745,26169124195,188037340,0
2021.7.21,-1.83142E+11,13854291268,58195270910,7365352725,57918845220,46748215,-164544815,-9004576880,53774191695,1052177170,104544040,0
2021.7.20,-2.43726E+11,-16290707553,49423076485,-16928900715,1.26767E+11,288410965,2452753260,5299159860,1.00296E+11,-7858988450,279025080,0
2021.7.19,-2.04478E+11,-2196715530,21470055640,1504863695,52234252200,-1885682375,20319805020,-3592285555,63315694095,51952076040,1356273550,0
2021.7.16,52246804090,-18717615270,-70996799640,1310144495,15387270760,-3517338910,-423862695,-2159969345,32566945015,-5405907895,-289670605,0
2021.7.15,1.26018E+11,-16021346382,46291993029,6923819840,-2.06753E+11,-22866850,-1217351660,4830261955,13583874780,26324452985,41749385,0
2021.7.14,1.56249E+11,-17530690960,-95518566380,10622053700,-1.19817E+11,72240315,-227184715,-3066997900,78654742645,-10150806600,713115240,0
2021.7.13,1.94658E+11,-13979190670,-89027471270,47332956020,-1.87526E+11,129541330,-20091094585,-3180314380,8351544470,63311739570,20347100,0
2021.7.12,3078776939,-19321078419,26773158315,11421638365,4342796350,24110475,-9441104735,-1488618305,16037231145,-33254606030,1827695900,0
2021.7.9,-1.33591E+11,1062809821,1.49186E+11,8099817460,50560633195,-3512554095,6068824995,-20913887760,-66478067405,10927218810,-1408963165,0
2021.7.8,-1.63036E+11,-10369186225,92222904525,8753306665,712182875,346516375,18311540,102292200,94129271385,-22999060990,119213540,0
2021.7.7,-53267667880,-16523365825,92286652970,8167221295,-60112704315,147796730,-433368990,5936373590,-12901043040,36577810795,122294670,0
2021.7.6,1.09064E+11,-3276992365,-88171418870,7398831115,-43861571840,-289031005,-20059124145,-1240304735,24634868995,15933120575,-132202725,0
2021.7.5,96610269170,5598591145,-64783578375,5869486040,-8337999055,540084120,407522435,2293293415,-43265425585,6792382270,-1724625580,0
2021.7.2,-88536912907,-8932484413,32813230170,2503090795,27634794565,-61584340,52610830,1003658325,41918772365,-8852813660,457638270,0
2021.7.1,33533532225,13183559050,-60725903680,14821361555,-243417195,1070047620,-713326210,2512794390,24099278165,-27482792510,-55133410,0
2021.6.30,42318191590,-25256904130,30020062110,-4265923265,-13634761340,0,-313840420,-2018073785,-43591974520,16066813480,676410280,0
2021.6.29,-1.27866E+11,3177627095,64149594330,56633842917,37259840030,-49981925,-1621040335,-3694079525,-7372328005,-20755720115,138711305,0
2021.6.28,11721618540,2437404625,-86750448415,18279055080,27408020065,-1275738885,1693317585,-2098910825,17648143430,10876101950,61436850,0
2021.6.25,-13638043550,-11587122640,49176878385,-9342787670,-53186438265,125085370,-6695803340,4710546440,27037510830,13203197280,196977160,0
2021.6.24,98113790775,1374994355,-58561481770,20363664230,-1.42348E+11,877244045,97927290,3625151120,72724395310,3520152235,211938515,0
2021.6.23,1.67529E+11,-3943907545,-77118025635,34998332460,-96424902320,92642500,-6458931120,-522663730,16299820845,-34228007640,-223457230,0
2021.6.22,32465617335,-5376298180,66817937265,-4757833830,-28421789820,359349915,-7991449370,2171706090,-75902473490,20775547480,-140313395,0
2021.6.21,17063749050,1223827840,-84083059125,3915568890,30152560825,1554803315,-2316832545,2841886040,26175937895,3409416150,62141665,0
2021.6.18,-2.8122E+11,-6161344464,47696150465,9453084365,-33847177130,36566055,293400095,-474449990,-70457602625,3.36755E+11,-2073138125,0
2021.6.17,99275467265,-10068732160,-62307279115,15681321930,-7208318605,-86749680,4535753030,2177737055,-50099601520,8883487590,-783085790,0
2021.6.16,-3.96691E+11,-6893071360,-66464933505,7353352710,92090663770,334978840,586495800,-1990662260,1.44233E+11,2.26864E+11,577764125,0
2021.6.15,-24096355950,-3739298200,26108805865,-4705456325,-15170393810,117132750,-4788891670,1199040925,35404595820,-12339321030,2010141625,0
2021.6.14,83699732683,6520339852,-55482869885,-7620274560,-19851793625,273555935,373297195,-3496666875,-3745063715,-772814645,102557640,0
2021.6.11,1.17603E+11,-6949804195,-56524982260,-1630350225,25066926381,445790075,-5907483875,1996283325,-76400926500,2394021160,-92520180,0
2021.6.10,-74467494311,-7837088444,49091175000,16029094045,62961353950,-178045000,-587225590,4170908020,-26739861160,-22243214175,-199602335,0
2021.6.9,-78624662474,6904108090,715668229,-9203068280,20525686540,1430008635,-1257307265,22404228740,8649067535,28569363930,-113093680,0
2021.6.8,-24257300674,3011759034,-2558341630,894264810,-4586137660,711333885,1958336690,4395492390,39646148380,-18961993115,-253562110,0
2021.6.7,-2769465935,-1841719010,15538605940,4057113325,-5830662860,311997515,-5981495080,3142872095,16300167350,-21800773020,-1126640320,0
2021.6.4,1.80261E+11,-3339313620,-76219487350,-7384566465,6375461720,186905875,-139208935,1303349230,-1.08404E+11,9169404950,-1809579060,0
2021.6.3,-87722806270,-18286357110,39577984700,-3084303955,-20132812065,-181216225,-5988334065,-188241945,83839812185,9840926510,2325348240,0
2021.6.2,75587089420,-7444314085,-84032921080,-4299449890,-29200673235,302360930,-4919315970,-211904725,55175595300,-1007304245,50837580,0
2021.6.1,-77460939550,-12390439935,16309780470,-7144940705,-43082811145,-602870525,-3207482630,390389145,99408052480,27778092095,3170300,0
2021.5.31,2.8753E+11,24265340925,-97879384435,10621073320,-2.09222E+11,288176860,-4668934940,-304136140,5284381840,-16038095635,123315755,0
2021.5.28,46763943760,-1862889935,17250293330,-16963780435,-30537350250,419545085,-9466215565,-5479299105,702848455,-380274035,-446821305,0
2021.5.27,82264216890,-271456395,43920159450,-4471622005,-1.12469E+11,535610025,-5121760995,2871866485,-10797381850,3077503180,461859225,0
2021.5.26,15149436520,4296725795,-88431937630,-214010190,5607421530,9264954770,78714635,-467285800,27071620525,27619492110,24867735,0
2021.5.25,1.01497E+11,-4391734130,3102101365,-12669632355,9360021650,-230149790,-9516869610,-2551213640,-91017857615,6604711030,-185976400,0
2021.5.24,-75181736415,12117261540,46031051260,-11763410045,18484908120,-204848690,125395450,-8021970,35883137080,-25692749110,209012780,0
2021.5.21,-65196688485,11260471600,60176375090,-4098340675,3403530415,-894835195,-10904617000,88592080,-8018337180,13980896895,202952455,0
2021.5.20,15196412421,601813825,-72954320996,900365320,3222321405,602555305,603734845,3591053910,18000666820,30084039755,151357390,0
2021.5.18,24417627125,2679090245,33176893485,3820497390,3814944325,-1811188340,5609004055,3492724345,-38416013680,-34595000225,-2188578725,0
2021.5.17,82902446255,-584963420,-91052349810,-6868605800,16372677865,139090785,-6639849465,11384474810,-26589148145,20863649000,72577925,0
2021.5.14,-48860205070,-308582615,54631300285,-1037237080,57721460320,590244460,8050854085,976811670,-35430587640,-37138984010,804925595,0
2021.5.13,-88355202190,-15972263895,1.18947E+11,-2632176380,-13234166530,3240543555,308348555,784841105,23554570175,-25709858615,-931691815,0
2021.5.12,-1.35702E+11,-4559125390,69300408385,-1758926325,36905515300,5664954865,5414004550,4993564240,-10096315760,29890144045,-52249725,0
2021.5.11,-63403436778,-12730206827,-68107376895,-17080664145,56115305575,1510006365,19503806380,-3102320525,13812643100,73492666710,-10422960,0
2021.5.10,67677701285,6609576510,-1.05714E+11,-25442533355,-41762281710,289612720,-27209191575,6998757855,1.12438E+11,5525126335,589852245,0
2021.5.7,60201075539,-8186494604,-45408052790,-7399673865,3677220400,-362190305,-7952962240,3751549705,10956511615,-11147395160,1870411705,0
2021.5.6,55563373994,-4112751325,-32357365290,6389789095,-36474175309,-9998167075,-719069835,2938961135,32764621145,-14541719540,546503005,0
2021.5.4,-87911775125,9159247330,1.13643E+11,-7504394405,33656358725,160034655,-650244715,-2391514260,-2158349805,-55553082210,-448911605,0
2021.5.3,-1.45457E+11,14660469935,23950293020,1609852215,45044660740,679439785,-919029155,-4491780765,35648792610,30614310165,-1340386970,0
2021.4.30,-52555975795,38861652875,-18902929825,2294391710,52921019910,11924875,-11012359425,-2289698345,3119003065,-12679419005,232389960,0
2021.4.29,-99901103180,17325427325,68212698650,3373809475,20050339495,404776560,205996515,-646586475,-24797893785,14849980130,922555290,0
2021.4.28,-86985296195,-2434262340,-16918621000,-9207864445,15036669850,395182025,2422453950,4414727350,92721881335,490512605,64616865,0
2021.4.27,82447832390,4992731500,10003906070,-9910075355,-5739416730,1304077395,5062406060,785737025,-8098804825,-81833272265,984878735,0
2021.4.26,38272769740,-3817845515,22001462320,-6150273940,18454696690,1101583065,226103425,-1925535825,-75022558715,7678243325,-818644570,0
2021.4.23,21802191665,1069465700,-47512233975,3095113970,18889394150,40005620,-323687940,-3870222220,30643394240,-24475407660,641986450,0
2021.4.22,-62959344675,-652203180,71380369980,16155331475,44517994205,230849035,1691428605,-128905240,-46627753685,-23416139015,-191627505,0
2021.4.21,-1.20157E+11,1750678195,17205590990,19050279850,93774443090,-453543105,8325108985,3397956940,67384623150,-89921721850,-356468245,0
2021.4.20,42106036055,5941316125,-81388222725,1692759960,26727240805,-157138475,4352370675,1476614410,24178293075,-25467803320,538533415,0
2021.4.19,-78768103918,-704431687,43228616645,13988914375,9912459365,631451295,8773636140,11902125070,4395177320,-13303648000,-56196605,0
2021.4.16,-1.55221E+11,-7255496215,64049207260,7144319285,20223031280,-357590305,6271757945,1522016985,-17919085405,81305580635,237335505,0
2021.4.15,25998255265,-21551352360,-97527883645,8060331410,-3100497275,-19483814160,613129555,9922787550,25537942805,71668183210,-137082355,0
2021.4.14,-13669090806,-10232752689,-1.1795E+11,3526792405,6781478635,1891636875,7720890105,27813946320,14102711900,80183833700,-169484560,0
2021.4.13,50767615793,-5204241690,52398382542,1445451260,-93885551315,-155583555,-531929875,2274767955,14259897950,-21670070940,301261875,0
2021.4.12,-39495002520,6504987160,61925463455,43868732195,-65471011030,346442935,4838297210,2471063340,4116955195,-19516071590,410143650,0
2021.4.9,-69103960485,856968365,-70678279800,19805978605,15567037720,-163071130,5780266360,2798223635,65910103865,28728647340,498085525,0
2021.4.8,1.44393E+11,-15821789610,-74844169045,31029048355,-22729100225,-13073716860,3852987940,-16002380025,-42270325210,5676915245,-210123030,0
2021.4.7,4971705965,9252502440,-31774186700,26638177880,9191766350,-1266736205,-3181871590,-13508454915,8327431615,-8821798275,171463435,0
2021.4.6,-76730327760,-19204681665,38835049610,4219207200,-5582592560,-974205360,-2570090645,-5535111600,69698021335,-2660337260,505068705,0
2021.4.5,1.4831E+11,-23344563685,-74951667270,-3021983175,-53803422280,990798485,369361780,2591929880,10773882250,-7645029345,-269187040,0
2021.4.2,49747196450,-17158781900,-21739895050,8062716835,-45477933380,-33132839400,290565695,7589476260,27924552050,23729118265,165824175,0
2021.4.1,77760388661,-1744083046,-28150199940,9413836080,-9776648025,-3313486110,1045111460,-746284425,-45169225845,886729120,-206137930,0
2021.3.31,21444834430,751076330,-1.00493E+11,-27897526425,-4991747835,-1272634960,196064610,7578903195,33619086730,70962115360,103133385,0
2021.3.30,33462372622,2199686208,-58264469755,-1479328985,-9901625630,-453514550,536433575,-423259225,61617205715,-25682427775,-1611072200,0
2021.3.29,61147970845,-7533914045,-73666283865,-3595165865,7472172670,1296665380,-383107410,3560414715,-2914129750,13595508900,1019868425,0
2021.3.26,-29155988030,-10162181840,75740419595,-3852791815,6478430440,616045675,-240523820,9381353110,-49450861830,-473294255,1119392770,0
2021.3.25,-39551291935,-1987782460,58600329690,-1620049630,13937475505,-420222815,-1015996380,-6459114470,-21275559330,1359291715,-1567079890,0
2021.3.24,-2.85018E+11,-318766680,51283185735,-5985418940,20469521575,-733013375,-1028238490,-11511797690,34672271025,1.95392E+11,2778088495,0
2021.3.23,-22642167825,-34089974295,-54399556255,2175288245,22307979915,673785175,-1380157760,9924013585,79729691330,-2224455260,-74446855,0
2021.3.22,-49269181325,-27884428580,59634596640,11163183045,15283789420,-10455285,-688512900,-1701414785,-3605080225,-2822356635,-100139370,0
2021.3.19,-32269447058,-3363280100,-31639527057,22785149830,28117647165,-526502190,-501395730,2538436125,34807262125,-20458624780,510281670,0
2021.3.18,-1.525E+11,-33601910565,-29405287630,355056825,4869414300,-299982750,-175063040,228490010,17362384205,1.92967E+11,199338305,0
2021.3.17,-1.27859E+11,-4790026077,-1.06914E+11,5922212045,22267411495,-787531710,220218215,-7452162320,-37622998570,2.57133E+11,-117578100,0
2021.3.16,-2.15498E+11,-24978623205,81080149345,-8630783600,1.20511E+11,-1592543855,-1426436665,-14666580815,9379915275,56749599990,-927054230,0
