일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2019.12.3,1.00007E+11,2219104240,-28221335640,-4128218250,-18454278585,421177975,-2713974220,-7305911190,-19150459395,-22510827370,-162119555,0
2019.12.2,53971465340,-13092989090,1.06391E+11,385128725,-37450323035,0,6484895955,-33748800,-3813343275,-1.12597E+11,-245002860,0
2019.11.29,99216506939,36004639180,-6860762040,2215029980,15923071065,1151887640,-449699769,1519968825,13999428470,-1.62942E+11,221499160,0
2019.11.28,-82704459945,23424505340,53423217335,3999716310,4631472860,868278695,5327503960,200813305,24731871525,-34042825990,139906605,0
2019.11.27,-4292407520,41049485970,-53374896360,4562741605,1735389485,605187725,-1524101010,585226700,32950911610,-22365471290,67933085,0
2019.11.26,2.02261E+11,-35813857531,-96223548630,-1028977405,-52319762140,-39106800,-1730009250,707905690,-15322632370,-93768705,-396756505,0
2019.11.25,6212304190,10502539305,-9743822005,-4174464250,9241981355,97303560,-11328660360,1232456525,-23969010765,22134311550,-204939105,0
2019.11.22,-65393171325,9957914775,87732266260,-7000327395,4964310495,-176947865,-36171515,-126259465,11419135675,-40946299495,-394450145,0
2019.11.21,-90783215165,16571267340,84146259225,1585217850,14009213650,2036715175,-18077403775,-2755021080,-13693613985,6801743480,158837285,0
2019.11.20,-33317862398,40894243688,-1.01539E+11,3528606665,6519992270,955035805,8251943440,1811310280,36709044565,35915911930,270309665,0
2019.11.19,-1.06061E+11,1394589615,77713570995,-3023912705,-8913255,466919915,7022466305,701170045,22016478920,-215479935,-5420165,0
2019.11.18,90509588282,-2761840707,-1.27316E+11,-17324867900,-4434090180,399817330,7692469030,-8795762120,10939639975,50837745775,252876560,0
2019.11.15,2.28814E+11,-21377617840,-68020441785,-4734323010,-22120079605,371604585,-10431448170,-1739972485,-41310989315,-59411220725,-39973680,0
2019.11.14,1650107256,-71653841,44351598565,-1997118880,-1778259590,459114770,830216070,1201485465,1231205020,-45406394465,-470300370,0
2019.11.13,-67663665844,39920957104,40625988695,6677643290,7535441365,98295650,19459415640,234552905,18461219270,-65430472895,80624820,0
2019.11.12,1.33903E+11,-52534751420,-69964744965,-3788406600,705139425,-86161370,8724822895,410592075,6881016370,-24065948825,-184120320,0
2019.11.11,57930542082,-11165426315,66425225215,-4032961920,9073761795,59495005,686287648,-3946123040,-9227791705,-1.05918E+11,114589895,0
2019.11.8,-1.17392E+11,27162737760,72152976060,476396075,5703199890,815968741,1631905585,1732370950,20312592580,-12559681415,-36941095,0
2019.11.7,-28491704953,-1155329655,-64998933360,6760982890,37940543900,-229786945,8490068708,-797445945,4551604465,38047128015,-117127120,0
2019.11.6,-84186562500,-14574746105,68609107110,-1029682310,-20147392165,45071495,10819258045,-1615119055,39593989075,2835310680,-349234270,0
2019.11.5,1.03142E+11,3551759895,-95785210375,-4989987460,-12783662960,137812870,12220026995,-2053124870,-2888531675,-656772605,105401675,0
2019.11.4,37519797175,-52299375790,51189883975,-5493761210,-28041567110,-408300000,-1746579440,2649283500,-11016120420,7501583295,145156025,0
2019.11.1,19422511350,13811395360,-1.16497E+11,-6544771440,59032520035,-99468610,21007812025,-895691155,3065486580,7778435225,-81703485,0
2019.10.31,75085835780,856448305,-77534139825,-3196357115,33315400105,-1400842515,41324299060,1127448015,-10535825340,-59130943655,88677185,0
2019.10.30,-2.59438E+11,17372792700,51929974710,9610709550,63928829595,800495320,41183060035,121031390,3938045475,70144889840,407892940,0
2019.10.29,28761428830,2098544965,46779626815,-6617374260,-10529998155,-280724945,45507970375,1786699800,3503181245,-1.10584E+11,-425580550,0
2019.10.28,-17667117730,-4577867300,-6863403130,-890642470,-3745330800,-298966555,24931419845,3044380010,3287399380,2650991535,129137215,0
2019.10.25,-30693182685,-7780830195,57125253550,-7764034040,2854166120,391501685,979949665,1778806010,1627730855,-18464568170,-54792795,0
2019.10.24,-40416470975,51610844765,15654743385,8256973975,1740707570,-5474320,7107371220,-265160945,-5960962970,-37823226625,100654920,0
2019.10.23,34324362361,-40211439081,-64836698815,-1546217510,62751589410,462804585,1196450890,1500115030,-2809206665,9151876070,16363725,0
2019.10.22,2.21426E+11,-37276242245,-83229158830,2812111090,-8775254555,3368519040,-5391440265,589179995,-54402408575,-39429882350,308755735,0
2019.10.21,1.14783E+11,-175737640,-36096735235,-3387602760,-922009650,88705845,-101793080,524164065,2177529695,-76485522920,-404229020,0
2019.10.18,-42739234490,10366563395,73608951385,210891995,516311555,-436255015,5478027460,1338942565,-4488281890,-43968733385,112816425,0
2019.10.17,1.72153E+11,-6710532240,-1.00492E+11,133036970,-2515462115,-492354285,1383013265,-164750215,13073726175,-76375459315,7642930,0
2019.10.16,-37503397830,-3746778650,53977404225,-6028943470,-12114075815,-59541695,4158908155,2267715560,-4273863680,3444344985,-121771785,0
2019.10.15,60303183230,8018811910,-53132452870,-3026729450,-4271880975,-161477570,-638229395,2272511070,-24688319355,15336652105,-12068700,0
2019.10.14,49885392505,37676964150,-56639374500,6355617750,-6568064630,-70104770,-3968409350,166335585,-16442772690,-10231452065,-164131985,0
2019.10.11,8797826520,52455856170,14396078395,13699117590,-8673967960,-95953185,1839047865,1557188095,2187203485,-86572076570,409679595,0
2019.10.10,72400125400,28210974955,-68035830300,3092883990,5209064130,280099260,-409645490,640746910,-18440288035,-22848823720,-99307100,0
2019.10.8,51764328995,15252367670,433170480,-303673890,-4852863890,276258035,-573556225,-308390930,-62422048835,861512375,-127103785,0
2019.10.7,-47527006916,4299691740,54751021525,-2830408260,2971529425,0,19198687376,3115400485,-32359794920,-1506869930,-112250525,0
2019.10.4,-75552695405,3863486050,82226643300,4975774255,3647875185,471191570,5524062385,1424033275,-8576272545,-18876517375,872419305,0
2019.10.2,-34999399961,11704016490,17463251753,-3391660605,-1944836720,2044341260,792768023,-2937850565,-11216392815,22503096485,-17333345,0
2019.10.1,-7792558689,-330126597,14526099210,-1109879295,-2843971490,-10775325,-4510654239,7327697375,-13141752965,7609138240,276783775,0
2019.9.30,-77719286562,6534782797,59409730790,254382380,375300500,43719865,10092712440,2236071280,12911483325,-14141870970,2974155,0
2019.9.27,-67523529325,11087279050,4198183515,-754808380,4366513910,1366079665,3958796615,-307565670,-23447048790,67100605985,-44506575,0
2019.9.26,1.4655E+11,24036244245,22309406590,-1581630295,-1532375435,103982490,-5468021385,-1029810285,4822812690,-1.8822E+11,9650210,0
2019.9.25,1.39972E+11,-9456693710,-35744641052,8925174250,1050638875,766447630,-911619610,-319247120,23920441470,-1.2832E+11,117139845,0
2019.9.24,28812555780,-36276597730,-2721067680,-4250410235,-3846656485,268016630,-7460688820,-2933398705,29614039595,-1190631220,-15161130,0
2019.9.23,15515037415,17540164260,-28123156930,-4590683730,-1097621355,-749285845,6729760135,-2091111195,7375327990,-10600084890,91654145,0
2019.9.20,-2.26844E+11,-9456344840,69050470325,1027643885,-14131506500,-215766820,10420282205,1996356070,-18366284100,1.86439E+11,80389290,0
2019.9.19,19656662571,-25181289350,-26155155075,6049501390,-10993127825,86274380,-14257110221,292502535,31598147135,18914251820,-10657360,0
2019.9.18,71710595693,-10810660095,-78849390338,3017300165,-5676394135,-284878050,-6235491685,-83362775,-3417645725,30493829970,136096975,0
2019.9.17,43098765785,-9953504810,-51590801720,1721981060,-6795556340,-2829382195,406374800,46372285,-16798907005,42690811735,3846405,0
2019.9.16,-98927178130,-487789025,-33022284985,4980977315,-1721925340,-487937095,-33406437570,997130175,-20405834295,1.82837E+11,-355299950,0
2019.9.11,95105978010,-41724456780,-25820108040,5297841535,-21258690080,-1049097020,-7558566635,-4367566730,-25505581845,27026410165,-146162580,0
2019.9.10,1.60321E+11,-14060348255,-55212040135,2092646980,160893245,-1405136410,-1002034475,-246591860,-6021586345,-84664270565,37883750,0
2019.9.9,1.74099E+11,-25575053555,-54569989075,1788798265,-2222649610,-85768095,-1110396605,2446338785,-24210548205,-69703683575,-856311330,0
2019.9.6,1.15697E+11,-29811948945,-86362990600,-1768288490,-3807313005,-1659692020,-6096784155,-782182450,-19290411115,33237161795,645717255,0
2019.9.5,1.91325E+11,-37564852130,-80493197290,-3508680355,-14591516290,-1005166930,-6611725480,1687560515,-70509531900,21489502840,-217585785,0
2019.9.4,70278447620,-30090503635,28862902295,-958767735,-12510479385,573957510,-3608364525,-819036270,-15188498845,-36528211920,-11445110,0
2019.9.3,3317848650,-45819596350,41993521235,-2657755320,923752605,-238497130,-4281081555,-2196169985,15067019675,-6084438115,-24603710,0
2019.9.2,1.49693E+11,-11189376211,-1.23149E+11,-6424847050,-2411915745,-906860000,-4349989935,-469419075,-5757346715,4865450525,100200195,0
2019.8.30,-3794649930,-2757271065,-34263161630,-2066270375,-25103401160,28279260,-4019831070,1714578245,-33464382870,1.03792E+11,-66356535,0
2019.8.29,1.04648E+11,2886316870,-67935305385,-1068869530,-2442999640,3984325775,-40124457350,1056585325,-143847440,-959329680,99636835,0
2019.8.28,-86626053265,8853156820,12489240450,-1048338965,-4228062980,96878970,-33968740,3533964070,26383440525,40750282160,-170539045,0
2019.8.27,-69845694673,-20729649357,91397595770,-6433811820,2084329735,267262270,-225424460,3229292710,12357354365,-12240158385,138903845,0
2019.8.26,-70863397400,21842660445,32863867240,4422297870,4548899835,247915355,-8545015265,715388290,51442892425,-36315291455,-360217340,0
2019.8.23,69773347330,-31341121900,-47808071275,339217685,357797305,-207333315,-6035610575,483610955,18810784370,-4230398275,-142222305,0
2019.8.22,12709748965,-1150683455,42766054730,15849667080,2238695475,2199742860,-377354200,-32451881695,-3294785350,-38874531450,385327040,0
2019.8.21,-34313148580,-1658784195,52626100355,52450789710,-1311308755,929894485,4025390450,-6708629580,-9668643065,-56114718240,-256942585,0
2019.8.20,25791073780,4540981526,8237779480,704447510,848259475,33796990,27262337559,-493208895,-21862445130,-44612681525,-450340770,0
2019.8.19,-79038332570,7078569995,47356387745,21485656465,2138749750,7218396,-6096506276,3635255280,2729493985,963042085,-259534855,0
2019.8.16,-27932110099,-7767716211,-48154999555,21913981365,199519975,-74876455,19593805785,8422997445,44621511500,-10532920170,-289193580,0
2019.8.14,21541452470,-39145263585,9741915360,31961065490,5788063425,105175350,-24707552280,4803730765,-10871490750,345258470,437645285,0
2019.8.13,-5524575635,-16034288930,54689224975,1258705640,2825539050,-333006215,-4132111670,-5297314490,11391787730,-38824853505,-19106950,0
2019.8.12,80224667088,-1224753915,-96838137085,19750800980,1809106610,-199024110,-4083283123,667040415,15491872905,-15773562990,175273225,0
2019.8.9,1266635155,10239456785,-37846604630,11424405010,-2035496030,173911805,11960297120,1220906790,16410748275,-13710473655,896213375,0
2019.8.8,-86616601810,7134717980,79574184205,-14241519250,-1604511725,457555115,387841595,291016665,8595311630,6114648685,-92643090,0
2019.8.7,-1.6302E+11,416890540,1.22804E+11,-3744687270,-765780175,-2016809920,2921906655,2802461290,56428797550,-16544354420,716805685,0
2019.8.6,-3.07789E+11,5624801605,1.26866E+11,30547389955,-12510601405,-1120098450,86999988140,21967014510,70986993390,-22138142780,565540570,0
2019.8.5,-3.73316E+11,57940808865,-55761977535,19631828150,-12913110580,845059700,2.31079E+11,3845110335,1.43768E+11,-15548140945,429122435,0
2019.8.2,-1.04605E+11,26753870580,-75609243895,38683102620,35234400650,1332090270,15974179140,3537343160,64119800135,-4902147840,-518435495,0
2019.8.1,-1.36437E+11,23096639426,62076091494,-937634403,22043494310,7744581415,3628982935,-579780445,28890662585,-9606528805,80489230,0
2019.7.31,-27512392704,13249228775,-43577683380,8546527714,17189568885,2474530415,660849535,1858846095,10240827715,16906526595,-36829645,0
2019.7.30,-1.79099E+11,12323260550,1.22704E+11,24587980785,-386236335,-491260225,-9002562765,-200416630,-21150978345,50457462400,257616480,0
2019.7.29,-77428850185,21330322280,-4954988540,14882592425,10803468605,2746493360,15939065270,160556560,65975703125,-49742685310,288322410,0
2019.7.26,-80699758295,-241753105,38034223970,5659948235,6887564860,629597015,17780160920,-408600050,16118735980,-3693676580,-66442950,0
2019.7.25,-72574842520,-2849603620,55781516685,993739815,-866236355,4804992450,-12504506280,780940760,11531368160,14942103410,-39472505,0
2019.7.24,67197933690,194420195,-23899372835,-3047717690,8606601930,938199775,-8999978240,-295136330,15633172090,-56319729360,-8393225,0
2019.7.23,18733683175,6983363925,-5184884480,-7704360660,-9784796310,-565601635,-9257689450,343885025,11292550495,-4804659010,-51491075,0
2019.7.22,83650347975,-769899900,-71842404320,-503738930,-189555120,177030250,-6534082775,102324095,-4808016075,572257820,145736980,0
2019.7.19,-23731158672,-21772358628,61336884685,10888082175,-9499129965,-852666565,6658319770,190680870,-33124349880,9779131900,126564310,0
2019.7.18,-41935712470,-11908904545,74392926770,3465098150,3692189720,542114900,-4151394745,44613500,5415674230,-29652607630,96002120,0
2019.7.17,32010990553,-8828994819,-71670439410,12144842225,5636473990,183270535,2212888731,-236156665,25942988465,2584853585,19282810,0
2019.7.16,-21469364383,-42278953400,73618824300,-8323345720,-2687049115,-212308945,-848631767,-351549945,-10469727025,13367797955,-345691955,0
2019.7.15,32304298828,1176643805,-27287530445,-2340862825,-2802864100,314272775,-746597953,-975417580,3557131230,-3214859465,15785730,0
2019.7.12,92440497060,2341090350,-82329864760,-13119083530,-1279623265,-33834460,-83490105,-281772605,-8549704090,10683191165,212594240,0
2019.7.11,68913494790,-26198811985,-39571709740,-3089550075,-5646447435,86126405,8632939335,2703254585,-1999676405,-4154615415,324995940,0
2019.7.10,29383458700,11963573545,-22583419795,-8670654605,-9025165215,51766225,17309225150,-2219318425,-23934856485,7766109215,-40718310,0
2019.7.9,-1.68697E+11,11962461050,1.10312E+11,7405891400,-4253410980,-5817065,9551170400,-4290417675,56843867900,-18942876810,114470585,0
2019.7.8,-1.37778E+11,17584900882,-16639084830,1839181485,24470927160,10737355570,-3780094730,5185260835,63651890675,33858890495,868944340,0
2019.7.5,-1161595775,5834546685,-20598214730,784045175,-2852886470,203850000,17725947610,-423866080,-5321408350,5775956555,33625380,0
2019.7.4,74021452166,-6318636685,-77931901146,-169939960,-9882746540,119013970,8942435030,1593633960,24100043310,-14495926105,22572000,0
2019.7.3,-34958740830,-27034913330,68983142915,-3478844315,8806957175,3413326415,-21461504825,-415452420,10098893715,-3521974550,-430889950,0
2019.7.2,-33679747655,-22602536545,51981357735,-12382188455,1422319185,319637390,-885789505,1505586705,2430210440,11953177695,-62026990,0
2019.7.1,-60703392761,20768117369,43960353757,8279581435,-8671180330,-2029625820,-7539100645,127317495,-12045655660,18027557735,-173972575,0
2019.6.28,-51096357305,9849303995,-16507283430,8272517200,6987743840,13552257200,-16691478330,1392084320,37887743420,6400342720,-46873630,0
2019.6.27,1489330695,-4571078205,-48226667315,1429256090,-8682750595,-1112851230,-10231152685,1640218385,20403829150,47877625870,-15760160,0
2019.6.26,-1.08159E+11,-53379159615,56067811575,-791962605,-4381749725,-551125005,-8944408990,-3677204980,5923591565,1.17972E+11,-78463725,0
2019.6.25,6186313795,-7396183455,-54036582630,-4672757765,-384245185,-1370780130,-690718020,-3462094435,29763478360,36343416180,-279846715,0
2019.6.24,-50547488132,-9192109685,77157102585,-4721128545,2047416500,322612,-1525087195,-692116115,-166870685,-12417494260,57452920,0
2019.6.21,7543394821,-10852569650,-5074344230,-10221840415,-2208997590,-532623580,-494229421,37872925,11402087890,10195982710,205266540,0
2019.6.20,1.07923E+11,-3311899390,-84753452315,5504157235,-6213718610,-1240133540,-1608203085,1914650205,-17334299950,-920412310,40178885,0
2019.6.19,1.38873E+11,-40887130365,-37970582020,12086496880,-7920839275,-626703350,-287538220,-1132778270,-56811197875,-4882068885,-440819880,0
2019.6.18,-65798775745,293693305,57363671595,10277850935,-899264320,727128810,3405204255,-514575180,3267548185,-8009733970,-112747870,0
2019.6.17,45005761389,-11267904619,-50060872970,795148255,6270955280,13639978135,-304235210,1112124580,6282924370,-11468838025,-5041185,0
2019.6.14,89968650710,1995526680,-65724002790,3742675275,1538416655,25498290,-91292220,-936924345,4786022125,-35381237800,76667420,0
2019.6.13,83391856025,-8124066120,-78407910800,-474065445,5790479965,87433850,2444502555,-526876595,-12455996610,8330820025,-56176850,0
2019.6.12,-7944202875,3438252625,1780282660,1575453640,-3922328675,-26060665,740586680,1070351675,8697095315,-5348018505,-61411875,0
2019.6.11,32612176850,-2973668395,-8950389330,248934825,-6711434225,11182613245,5516109575,-315169760,-30733141105,92584485,31383835,0
2019.6.10,-19310725270,7716498980,40596369095,-3264975555,-5741036635,-5713415,1288666540,4356416485,-28705186675,3109185185,-39498735,0
2019.6.7,-8378815100,-18477837925,49302534400,-2035479230,-565521435,146046880,2604840350,925804215,-18024175385,-5531737950,34341180,0
2019.6.5,-18085584545,-1723975980,40088289450,27262221275,-7665345425,-2089882540,-9925047970,3849705330,-3991543100,-27781751440,62914945,0
2019.6.4,14675650811,13541002899,-48124943490,29592943020,-2767492170,469319015,-6458694160,1740689125,-6969046115,4142934195,157636870,0
2019.6.3,24848512233,-7268701579,308628109,-4486112225,-7283583125,780947590,6255495487,859630265,8443539325,-22610322410,151966330,0
2019.5.31,1.04472E+11,14763530085,-88818236815,-14569302475,-13859391375,414299030,5256818010,-3447581735,-2773233420,-1502555475,63387530,0
2019.5.30,-1.75068E+11,18554940050,88375828810,1422042755,-7715103260,431787535,-12206884180,991425445,23879284495,61223797095,110537385,0
2019.5.29,-1.17674E+11,24068613270,2527187185,3009675760,8312589830,560989970,37837752980,1558401445,39418913825,242283970,137227480,0
2019.5.28,1960764510,-10730462590,-22786238200,13340304470,607666730,785489075,14026794770,836959640,693670145,1418162575,-153111125,0
2019.5.27,-69429257135,4274764245,45332522530,7159242170,1895351075,2255527710,-4855240235,2448754295,14644557190,-3928966180,202744335,0
2019.5.24,-1.21179E+11,21548324885,76428455425,1593414910,14253631480,9520450,-366512670,998735705,13204602530,-6667207105,175858630,0
2019.5.23,-63996672340,16112866240,-4402446750,239026505,3660533335,-38423425,208106335,1612781405,39038398040,7669437595,-103606940,0
2019.5.22,-93879891025,16188060160,56988694750,12577895845,-7940685715,0,18197808780,-253566950,1747420160,-3783041955,157305950,0
2019.5.21,-74222547246,16822186265,6772802910,15931411660,818663905,6183720170,6831416311,-16789460,-8653798155,29581151320,-48217680,0
2019.5.20,-65035941005,1282420105,14889013275,24379672455,1546460475,0,-4217098640,-1070842990,31583520360,-3337892895,-19311140,0
2019.5.17,-1.2523E+11,44208016476,65107300205,-1210185525,1707352775,1822061315,3775340725,2540511045,20389577135,-13417653655,307733480,0
2019.5.16,-76330140445,49565824870,12694324585,-498023700,11693231960,1638181960,30067597980,4651227935,34139168005,-67691731130,70337980,0
2019.5.15,-63634665886,16325035605,-6344430620,12225956475,-494492520,598338520,8359275716,450080170,-9301638975,41754853385,61688130,0
2019.5.14,-2.87477E+11,6525473850,81877800909,16135553690,3917617735,2311837230,1.14908E+11,-2772048320,31183747150,33229587055,160256600,0
2019.5.13,-1.26708E+11,12132233370,81541903455,-1522959420,-5669795,482079390,3418218813,4378511730,63725709120,-37352109000,-89580865,0
2019.5.10,-2.42568E+11,22831351050,1.84589E+11,11188641115,18421579535,5935218775,3224758075,-1447379545,22431679410,-24453725970,-152939755,0
2019.5.9,-2.54808E+11,64113951525,47466885982,-9265959823,34618882545,2351130870,13417201670,-540857765,1.17919E+11,-14860823880,-411330190,0
2019.5.8,-1.16729E+11,464405074,80065834855,11812876770,2632862765,305633990,-743731635,-1396290165,14824208965,8698864325,63915295,0
2019.5.7,1.09665E+11,18358328705,52604549480,-4274379820,14580947296,10898610125,9160504995,-34627931245,16562915890,-1.9291E+11,-18043965,0
2019.5.3,44829037775,-10033517125,-51756414875,-2646793965,113507355,-186925410,59477885,11433725720,-8409331635,16514832075,82402200,0
2019.5.2,-1.40357E+11,2244594520,31670202055,14125604005,-4261633630,1428838330,3020331360,11523968870,24613365300,56013595425,-22051660,0
2019.4.30,-1.44036E+11,47297532595,-38932166200,2477672290,-15356629760,228129410,26020832000,-35788106995,-31239712990,1.89309E+11,19145170,0
2019.4.29,-59053002620,4215914895,62799882195,-13225847325,-3150663455,90225915,-820190690,-4244433420,2068936705,11493068490,-173890690,0
2019.4.26,-2150416390,10405211255,31740334525,-1816084910,-11081154160,566033615,35040227780,-2275388350,-10781714700,-49672872080,25823415,0
2019.4.25,-1205986997,-14971518850,10394635740,3935554915,-22760622773,12546365,11243049065,590134910,25441166400,-12750315800,71357025,0
2019.4.24,-90930140685,-32616696650,47335401230,-1436020450,61282417260,1938967870,55757194240,4880417050,-1479249485,-45201283145,468992765,0
2019.4.23,1.18775E+11,-15201174880,-42098229685,-1707398880,635664090,-453971655,17761750680,-3411406305,315932820,-74623528350,7074510,0
2019.4.22,-55205974982,5130544920,-11194567110,253920570,12886110542,-134488855,24598750520,6130028380,4675527420,12894424175,-34275580,0
2019.4.19,-1.59733E+11,5876826155,1.12568E+11,1166688425,5157835145,-4926410460,49334335272,2790090235,-18183122125,5993828740,-44336530,0
2019.4.18,-90068517858,-10676493705,26898199140,-6920311780,12507679100,-8453766810,23235275113,6250378485,35298597330,11924010065,4950920,0
2019.4.17,3.10441E+11,-44510885405,-55894206205,-2107687065,-4088750716,351091965,-1.79105E+11,1863977725,880357545,-27757696490,-71882670,0
2019.4.16,1.69969E+11,179935962,-56721869963,-905815729,16754506430,138707290,-95322375285,4849752770,-18181693000,-21074923335,314894345,0
2019.4.15,2.28441E+11,-23234597139,-67128755743,-1133328440,-8179200775,123848505,-59242736625,4285757125,-10948147165,-62999026235,15524930,0
2019.4.12,-31910766800,-2481520510,31537883095,-1730187100,-9477211730,-864135335,13216022760,3019864130,-19516834680,18250016165,-43129995,0
2019.4.11,74286477050,-24732599305,-38600526615,-4697491155,-9904324625,-3257677880,15758082700,5717108790,2802342795,-17069763875,-301627880,0
2019.4.10,73932178555,-4461914085,-71554416815,-4808076875,-7295070110,-1997137585,19175089245,-285142310,21772700240,-24600064375,121854115,0
2019.4.9,35364001201,-85760615,2737521360,-5357785815,-7408000061,-1269819090,1469885910,64669220,-15039245390,-10667606400,192139680,0
2019.4.8,68603242915,-10277137600,-67818026505,-21692281320,-9544693125,-100091510,23782520180,4073031615,12846848310,470641940,-344054900,0
2019.4.5,-1.10565E+11,-7424280240,9619688067,-20568807730,-29635283850,0,19537940530,1153626725,9536786685,1.28394E+11,-48697375,0
2019.4.4,-26050597870,-19050694110,-96643155940,-25325210165,-16174456790,1803131640,8199303295,1825688850,-6316251480,1.7783E+11,-98102050,0
2019.4.3,39981748610,-20921357730,-48517161115,-710917305,-33527901430,351488310,24156367930,3314652065,-33455774080,69645504400,-316649655,0
2019.4.2,1.88434E+11,-19279909295,-44395190300,-138593865,-5220707235,1606925945,20931172565,-12760522955,-4324779340,-1.24804E+11,-48800175,0
2019.4.1,69138377985,324175745,3202412520,1840840540,-14966615100,-12489425,20116160075,2708541815,-39127094615,-43125845510,-98464030,0
2019.3.29,59778004050,-7380968490,-17037631435,2970857620,-14956377445,351629585,32516706415,1313143230,-58741125625,1150453430,35308665,0
2019.3.28,-41067166464,-4024828235,58555118115,-1339010400,-8688889096,521315320,23853146870,-28054553000,6003129870,-5739398125,-18864855,0
2019.3.27,-1.30213E+11,61999379713,9248408985,-405949590,5788290878,0,42365863470,-3115117070,22591546440,-8310196905,50578720,0
2019.3.26,-1.46843E+11,8395677559,80419512040,-2143444190,10814861550,-10014660,26576393275,1006428115,7652395780,13837300560,293516285,0
2019.3.25,-80163974220,27185225745,-29120356240,-303127415,-690149965,-27087255,30246276340,-9686762765,64026281425,-1530952330,64626680,0
2019.3.22,98333505840,-2357383805,-1.06251E+11,-4596161925,10778573495,-1061075,14179420945,27546900,4608075890,-14544654405,-176492455,0
2019.3.21,48856223805,-6382880845,26096233615,-29763933960,-7297647955,-101676000,-14454969195,-2732161505,-22377508800,8049730505,108590335,0
2019.3.20,48533312830,13892529455,-42824141365,-33195214245,6078803905,0,16233900170,2995854185,9000369125,-20587038570,-128375490,0
2019.3.19,-80853060045,-16880557480,67654045595,-14601140460,637583095,-31555535,13004745075,221140945,26525712380,4890758180,-567671750,0
2019.3.18,1210646987,26587034792,-29844868960,781188740,-294557904,-13071645,12652506180,360357655,-8502504495,-2918658875,-18072475,0
2019.3.15,-30849593842,714627954,-16650177238,-19747829715,8664746266,-501841795,37958453170,-1630524515,5802594935,16305636700,-66091920,0
2019.3.14,-1.88096E+11,508482745,42748930180,-14301583983,-217737656,-1448607655,13884939395,-2746669070,7024303150,1.42601E+11,42357195,0
2019.3.13,-74850180470,9694093660,-20050665842,3539666220,2245945765,30767647,19340431465,1688324040,14098432530,44197543575,65641410,0
2019.3.12,-38190567338,10290352500,47709805655,12115155695,-7448676795,76577895,25656523813,6313234550,-46983603675,-9216955380,-321846920,0
2019.3.11,-21760541458,39727250405,-52641861230,8094641125,4363766693,170335570,6696805175,516225830,-13109184805,27870081775,72480920,0
2019.3.8,-1.13525E+11,17218560010,13453654675,-24615220515,24665712210,2013352100,67993336265,-10462955450,-14709217030,38232881105,-265595680,0
