일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2020.11.6,1.88694E+11,-58841437370,-1.25647E+11,13760529430,-72475690875,-266178670,-29208945815,598085025,58392950025,26144925515,-1151133460,0
2020.11.5,1.43322E+11,-10643277215,-1.80587E+11,16067718705,-51315017390,-1566697995,-3084708415,6445251565,77651227680,4364431405,-653324290,0
2020.11.4,2.46781E+11,11291933175,-1.00443E+11,-10587391730,-15763694005,370148725,-4926155785,-11747723890,-1.2353E+11,8487408420,67988410,0
2020.11.3,2.08887E+11,-6721805174,-1.32524E+11,-1201279800,-5390898355,-50179205,-10700116190,266287760,-64168349440,11481956190,121676590,0
2020.11.2,7468650970,-88461600,60422764530,351291685,7339616460,387202265,-33586255300,962957305,1796446585,-45026689610,-27523290,0
2020.10.30,-76153823850,-1166870025,50279065990,27796265710,12273204640,-514548385,-10187197905,20977565975,1.04717E+11,-1.2851E+11,489452880,0
2020.10.29,77796862516,21143405659,-19782352935,-7667760610,11640197250,189867970,-225246055,1953841770,-48122069260,-36648863680,-277882625,0
2020.10.28,-7865065735,-6674708315,-2149476735,-1748344440,9972408670,623010330,-10528303560,1440461050,13770137590,2682359610,477521535,0
2020.10.27,-81472860670,-8982106045,83918348240,-2724486180,6548727930,-647777195,-472254335,3040058860,-26462425940,26918226110,336549225,0
2020.10.26,-33453694845,13642134230,-80750187360,-206995970,5703060635,1812742860,-251680195,3907970930,1.01427E+11,-11536409430,-293955240,0
2020.10.23,-96714258620,-11846632580,91808414840,-1613796565,7584345865,26565505,-10680356210,-2004138620,5768121950,18077242665,-405508230,0
2020.10.22,18198339810,3387459485,-1.17456E+11,2593146035,13244242260,-187914670,1347953600,1991903425,56456276955,19768209275,656348370,0
2020.10.21,13870075873,-36445557498,65823377085,-9831036445,7744760890,504114825,2908767940,-4107216690,-42996706945,2777722175,-248301210,0
2020.10.20,-2996852125,-658130270,-16178478845,4440425255,10777730275,-119359370,-14740758735,1442066065,-2710092440,21493479820,-750029630,0
2020.10.19,-63798476570,5877880215,95202015575,-33800683925,12141673810,-82052585,-1313120225,-3739110100,20223453990,-30495766480,-215813705,0
2020.10.16,23356311390,18438311800,-49047847405,-28475829520,21894105500,795422975,-8606220850,-1167478295,5404427000,17578483405,-169686000,0
2020.10.15,-2.01536E+11,7907911740,72411958675,4052574055,1.12309E+11,531090495,-5053925015,780905180,22429759420,-13549807100,-283263815,0
2020.10.14,-1.17686E+11,26500853335,77781037590,4938110930,4597543225,503400390,-3386805490,2022442645,12989357860,-8485517100,225282985,0
2020.10.13,1.15344E+11,5603670900,-1.00859E+11,281317100,-7234802230,48056125,-7461933375,2874880635,25257771920,-33928880155,75163030,0
2020.10.12,36542769375,-38992073465,41157783715,1519333815,-4865898340,-437984925,-9663158870,-673473160,-32196714405,7714805770,-105389510,0
2020.10.8,1.67302E+11,-28609891880,-97330405155,3328490000,-10572756820,-311391860,-23553240310,387962585,-7977139125,-2755202775,92072615,0
2020.10.7,-1.31868E+11,3559744715,38236008695,1548225605,-3755936090,-1252898995,-13438748190,3511796195,93277580465,9839447005,343060635,0
2020.10.6,1.09962E+11,-31654269840,-1.04148E+11,3805056600,-6880697785,-164181405,1006881765,-3632361555,-336716605,31873689900,168940845,0
2020.10.5,-47125984505,-663459820,-28221248280,-3924183720,-7582302410,-264366835,1435794675,3432864245,30933572800,51948280505,31033345,0
2020.9.29,-19722476700,-577974860,-22385602640,-618003940,13495328355,-387996640,-4202119125,115835500,-80586243905,1.15044E+11,-174931520,0
2020.9.28,1.46897E+11,9118770548,-1.2746E+11,-4408641941,10616385530,-1028744665,-6882040375,-3901752655,-35815214340,12755614015,108947420,0
2020.9.25,-1.37173E+11,-8217268091,1.76255E+11,-3615658745,7627319365,-655436920,-17552884850,-5064070595,-8671228855,-3204732820,271638145,0
2020.9.24,-9364112023,5959569948,-97865245110,27132330895,17454238505,73688345,-5158679455,-8290199475,11797721475,58871361005,-610674110,0
2020.9.23,-1.94992E+11,24202184195,1.67303E+11,5732209115,31787310285,-30930230,5449674455,7923102205,-27957490560,-19555692625,138732965,0
2020.9.22,-2.8464E+11,12604531095,2.03917E+11,23261996725,60028038075,1626582605,-8132170005,-426727195,69462422355,-77780227610,78421595,0
2020.9.21,10667018420,-7662090510,-78565612030,1997243675,33304016220,-16978010,-10584929755,769341550,83455726830,-34515392575,1151656185,0
2020.9.18,27447167970,-35301767090,58967957140,5194815670,27041625660,-495994030,-12246377310,353751100,-84571909870,15414965450,-1804234690,0
2020.9.17,-1.28387E+11,52026633,98241523695,8636664995,30907905105,712314140,-7813751050,-5240545105,56040648085,-53895978720,746469575,0
2020.9.16,1.94636E+11,-27812632115,-1.0314E+11,11429147845,-14913579305,213904805,-56783198205,-826446790,50150183010,-52349485610,-603174910,0
2020.9.15,2.0999E+11,-36691301427,-1.27113E+11,25087246750,-36919970565,-526086955,-33544440905,6417201710,-12001648390,4862553370,438873375,0
2020.9.14,1.37695E+11,-52006689465,4432630485,2618446290,-12930292960,-1450140105,-41153814880,-6691976070,1596209890,-32988243320,878756175,0
2020.9.11,1.07164E+11,2919169318,-74169081195,19433444470,30681335785,-88720315,-1803129335,2120938805,-22749690130,-64348045445,839885755,0
2020.9.10,20993414000,-36860996605,72631527955,18770651375,15181335095,-757255075,-18308140560,-8490717255,-22989109285,-39442479640,-728230005,0
2020.9.9,-6219112302,-5275210848,-13939314765,-2666842605,-39542106660,498220455,15778237880,10461684495,40483956040,-1276238955,1696727265,0
2020.9.8,2.41377E+11,-23084417285,-95009171585,-9866265035,-92370542780,-13197189385,-13700546220,-12241914840,-63583945,17822242620,334624885,0
2020.9.7,13026752208,-9697821553,97626960855,1444024835,-92251912530,-230762910,-7355760145,-3586818790,8592424305,-5612455750,-1954630525,0
2020.9.4,-1.78296E+11,-3144360660,-27039820975,8599065450,49700442425,1086443950,-1600150050,12595605395,1.28692E+11,8963119785,442850370,0
2020.9.3,1.05227E+11,-26949271140,-76663215005,-3270732290,-6308886275,-1690989495,-32954991975,2907593600,32840535720,6979656610,-116648820,0
2020.9.2,63011903075,16314517835,-39457108105,5692740890,2669163670,144421430,-2863115240,-90652995,-50128920550,4990226060,-283176070,0
2020.9.1,-60205629775,-2208380765,25860770130,-9688596035,30083388975,-85186575,-9307463180,-590630050,14866578460,11330902210,-55753395,0
2020.8.31,-22702455465,2446105655,-26701126335,7660231115,38451783420,1228186895,6257114945,339868070,-10692009415,2281014535,1431286580,0
2020.8.28,1.01533E+11,12429211005,-48701112315,-2745465440,-586824075,-121198615,3462175735,-413129575,-83502293035,19119655400,-474269585,0
2020.8.27,-10356327455,-22337072570,77202770250,-13560188165,-64360395155,1259089075,3929354070,4985016475,24672516455,-2008680135,573917155,0
2020.8.26,52228553350,-38268768615,51976368110,1949638050,-46541688525,1129674725,-54796572240,548490275,12408364840,19050667040,315272990,0
2020.8.25,21930211015,31662278600,-1.22592E+11,782278985,-10047099925,-787634975,-63992576035,4799310130,-17888836835,1.57701E+11,-1567426295,0
2020.8.24,1.58908E+11,5084971695,-1.09549E+11,-48523828780,3420322205,-295320440,-6373949258,-344266055,-39815229135,38106101900,-617307525,0
2020.8.21,-19024169220,26304602300,39108053725,-6609035315,6387091450,-6382918165,-11229688080,-3994790015,-36643653410,11686007255,398499475,0
2020.8.20,-1.64113E+11,-14104911420,1.13836E+11,-24225549700,18711380095,1020686645,-1782714395,-17534019685,68213339855,20557713355,-578746825,0
2020.8.19,87915810290,-3706767630,-43201820760,-64833625230,20320921630,-102121040,14316194825,-6334236830,-57370818625,51644954605,1351508765,0
2020.8.18,-1.76375E+11,-757351460,1.4093E+11,2956039660,7241613440,970078880,11525244340,4663390835,10931506895,-1790788875,-295176970,0
2020.8.14,31261097910,-21223245950,-96624805355,-12689363100,51052371965,-17641473640,7620277020,-503252885,59614511435,336158365,-1202275765,0
2020.8.13,2.76607E+11,-88073147760,-61883893795,-1742070910,-33620550450,-19715018670,-9798975050,-3443186890,-50022556970,-9117562420,810115545,0
2020.8.12,65698182390,28023021490,-1.49922E+11,-17180983875,22284801975,271242460,4928172150,-6742994505,38923498390,14337806840,-620492465,0
2020.8.11,2.51234E+11,-89090229550,-1.23359E+11,586251300,-23033425140,-1608270510,-5856352865,728432685,-23616361060,14203147305,-188846380,0
2020.8.10,26855631935,-50439001475,-23733034770,39671845275,11501913795,-1197575235,-10980566895,-2071151170,57341900,10290682825,43913815,0
2020.8.7,-22110341060,-20779213140,15494725200,4388118725,-7252433730,-157146210,8194088820,-2559245330,22728548015,1878435085,174463625,0
2020.8.6,2.0328E+11,-58493292400,-1.62537E+11,2622919780,-40143160945,-701242020,23582718010,-3047109870,8478712650,26756236595,201619905,0
2020.8.5,1.03172E+11,-57061666425,18522806795,9252665625,-50217644740,-1079661225,-5909139855,-279962605,-27861960835,11696939685,-234305755,0
2020.8.4,2.6789E+11,-43236958545,-1.47334E+11,2391998390,-6652373095,-349327145,-49789104115,-4484975760,-46015741610,27356995985,224209735,0
2020.8.3,4384850613,-2453042453,50258856325,15105142755,-22030375025,0,-3329968310,465700900,-47646104685,5210071545,34868335,0
2020.7.31,1.80988E+11,-9268918072,-1.21758E+11,-37914248945,-27350106410,0,-3770883985,-814809160,7875552935,12669540275,-655653680,0
2020.7.30,1.05093E+11,-9550382777,-92544042020,1813170730,-2150711755,-16648395,27023592510,-1318925925,-22974934590,-5219528295,-154870995,0
2020.7.29,28266369105,-34933458590,-85978103925,14486882505,-1436584235,-353333925,-155701500,427123700,51314964435,27667847185,693995245,0
2020.7.28,76317009585,-32368820685,-42837800060,5035141210,-40338358035,-744155900,-7034715,1903986310,10317588900,22504382660,218060730,0
2020.7.27,6725874570,-3254545815,-986341980,1908238280,5256646105,-30608405,860537030,-7603890220,-52387131920,48465358180,1045864175,0
2020.7.24,-1.8466E+11,2432358120,59048223285,3059820575,11682578500,1384645330,0,4320044115,1.1429E+11,-11880713215,323750410,0
2020.7.23,1.26373E+11,27354686456,-1.16691E+11,240212050,-4668042325,-160533220,1451076775,5785997520,-77950739500,39533397305,-1268412975,0
2020.7.22,1.9399E+11,-33298367870,-82038394920,-10636466865,-8495486215,0,-6189947310,-200722380,-53378897925,1444700205,-1196039845,0
2020.7.21,88357112145,-30157282095,-12548442370,-4615524270,-41119653240,-681556150,-6308069700,1816289340,-42395277535,49457702340,-1805298465,0
2020.7.20,76791455255,-13702324940,-91423112720,-4581347050,7469664345,-1102303980,-2678503770,-1441635210,12841805515,18373265065,-546962510,0
2020.7.17,-40782196210,-17072362135,49702550225,1845031540,3128061210,-1461506500,1598610290,-3575557355,-28926408170,34736888975,806888130,0
2020.7.16,318752260,-3593831350,-34692454150,-6004163145,9899157820,-291573575,-1053838285,8096150440,-8081648070,35755220810,-351772755,0
2020.7.15,66700958675,-30374295860,18139332995,2058897085,-17730123615,-536659970,-15750289280,-4471632020,-73417672115,55551446745,-169962640,0
2020.7.14,58078120090,-2330632145,-1.02074E+11,-496377250,10628464755,-1434572890,-281816690,-1296666115,17146881885,21330103075,730664355,0
2020.7.13,-61650964530,-13644619655,42058104710,-303286485,6875749940,-1881813920,-4916125680,8752175850,16435234090,9184024825,-908479145,0
2020.7.10,18437016275,9187592190,-1.07238E+11,6100253845,37867085815,-23804685,-229028490,-2693362335,17530832970,21020524500,40400615,0
2020.7.9,3925279880,20302720615,33287900700,7875669620,-1041955860,-2340362045,-36501401425,-6437406260,-47664690500,27899727610,694517665,0
2020.7.8,-8058082425,10220531800,42559597665,5660671975,-1116426640,-437196025,-17215094970,114620500,-65764568085,35741214605,-1705268400,0
2020.7.7,1.1105E+11,-15264805795,-52463373890,15773354470,-25172354503,-2984291560,-9277748830,77303045,-35864087000,13475205010,650523805,0
2020.7.6,1.7485E+11,-14911837685,-99867279145,1529570265,-37583970295,-2893354900,-64236183900,3110027855,22114524895,17680039240,208377100,0
2020.7.3,1.35181E+11,5270712095,-96946303625,-876872480,-24852810960,-353756755,-8735485145,-977927615,976100105,-5903790720,-2780697020,0
2020.7.2,-1.25241E+11,-11602464990,59600886455,2654811615,-6432566390,-630316655,-7247089820,5155552170,32669625560,51184195295,-111219350,0
2020.7.1,7664692420,9923428935,-75698716010,3133616015,-7423180360,-40683510,-2347505215,3319886255,24814206455,37862721620,-1208466605,0
2020.6.30,-36512114915,1904066795,81794838220,-1078864150,684020625,-99677660,-7362104515,-2635682765,-1.0172E+11,65499140640,-474023405,0
2020.6.29,-33357671690,29582111695,-99254373245,6436927370,14527241065,-67375580,-2948675340,-1216678385,20953257275,64855566285,489670550,0
2020.6.26,-1.32756E+11,-19246611270,1.14595E+11,-3459565480,2984852120,-715073465,-1798119375,1019863020,183615105,38248116965,943916140,0
2020.6.25,-5414299675,31043618765,-91578503025,14470038860,13550977400,699999455,3969468570,-36607415,-32989678540,66390440340,-105454735,0
2020.6.24,1.57922E+11,7212444430,-1.16206E+11,-3782875780,-42097326260,61046450,-8439319610,-495765120,33907010770,-27268891640,-812361405,0
2020.6.23,2.06355E+11,-2728214140,-1.2566E+11,17538642370,-9821474165,0,-12577433480,173985200,-97495007555,24930082790,-715843605,0
2020.6.22,37094676380,7686279505,27699056560,-5831651035,-5947469210,-65963620,-7982716700,1062386820,-51738201610,-2136585705,160188615,0
2020.6.19,1.15433E+11,-11684451755,34920475310,8310404515,1085933485,-515128375,-1379808445,-2206446195,-1.36267E+11,-8045234845,348415685,0
2020.6.18,72096342240,-5321900070,-92849183790,8106600910,-1754794955,114063765,-384571025,-575536115,28148705555,-8328647225,748920710,0
2020.6.17,2.16008E+11,-17005255725,-1.13945E+11,153032705,-11412275855,-1041268435,-39564090540,258414740,-64707686165,32632430670,-1375549670,0
2020.6.16,-12162914665,-15978410960,-17642578840,26279421205,-7910632465,-5578700060,-3123480480,-3935360690,11131726270,27941370680,979560005,0
2020.6.15,37832536625,12339672120,-1.11118E+11,8624285705,-13875934005,-635064795,-4371334420,-13716433575,-34619106970,1.18739E+11,800310270,0
2020.6.12,83292926920,-76169861450,33095387600,-3351762990,3376273885,-13827309880,-9809419230,-23039300355,-76848938535,82815101015,466903020,0
2020.6.11,1.01386E+11,-20328470095,-94563079440,9497388790,-11717694415,-2721954510,-996207950,-10605839780,21903188255,6447249070,1699714795,0
2020.6.10,30931374040,26510015630,12643038255,362040065,-7051643890,-3047690790,15032205910,3018346050,-80918069270,3093803015,-573419015,0
2020.6.9,67037406460,-21075215810,-43304092600,1369871955,-928529855,-3443016445,-34894900740,1302243135,42964185025,-9246553515,218602390,0
2020.6.8,2.0195E+11,-24427973200,-1.34969E+11,5812900000,-2592668845,-1028191740,-20543129080,16782959745,-39294651725,-2069110815,379650635,0
2020.6.5,3.74173E+11,-34716967630,-1.3257E+11,-7253340230,-39478771755,-13228074080,-36227425850,-709596770,-94699986675,-15147718040,-141659405,0
2020.6.4,3.06295E+11,-54098228360,-2.00066E+11,-1168797095,-51282197979,-9344868235,-45932699800,12788049910,26086679690,16589470845,132857080,0
2020.6.3,2.44952E+11,-73447726615,-51968516975,1186153485,-99447991950,-386986600,86529910,-4225248595,-16468379815,-1369920200,1090149330,0
2020.6.2,2.24529E+11,1141553340,-1.45774E+11,-9240272330,-29568781535,-544658735,367320580,4623183350,-41227972475,-4545269765,240703855,0
2020.6.1,2.6678E+11,-1499737565,-65736926895,2041423685,-28226023200,-1269320035,-14482562235,-7358880530,-1.55457E+11,5565158305,-356093650,0
2020.5.29,-28795538460,8207876620,96091010285,4031852595,7348540795,36000735,-11872929750,-9512018080,-80876057840,15431122435,-89859335,0
2020.5.28,11433479195,-29968228130,-66232288325,20695655545,2858863190,324321450,-10698473335,13594028225,58895568510,-903759650,833325,0
2020.5.27,89111246145,-5061690955,-1.0403E+11,-15153993065,-1294718195,-845240,-10953130540,73898475,52280577420,-5603661460,632080920,0
2020.5.26,1.40425E+11,3113447235,-92268973570,6892942905,-9633274885,-1111033965,-14139371940,-3652738665,-51668626985,22757240705,-714558460,0
2020.5.25,12353133935,12701936355,70489274510,-60060017490,-3204421470,-257729840,448774905,7857358050,-58477970425,17411184130,738477340,0
2020.5.22,-1.19266E+11,3020812985,30745025895,-3033411960,9882491905,63147725,118260895,1223319935,-507357745,78015770610,-261801160,0
2020.5.21,1.10024E+11,-6547713155,-95335937740,11756188285,-6596310695,-317968860,76009570,-12618607735,-7276024850,6828557420,7392965,0
2020.5.20,91075372080,1202448700,-67527330680,-2516906620,-7006824940,-306628700,453679635,-3678425245,-29921647860,19577815535,-1351551905,0
2020.5.19,1.91767E+11,-4165113370,-43263281950,1112688870,-20343577905,-1585879300,5735578160,-22442586960,-1.65541E+11,60960979925,-2234965365,0
2020.5.18,1.60352E+11,-6516812755,-78115926300,-6354273025,-2386562375,-537245795,-1064894945,-7821859120,-49676757790,-5099716000,-2778369330,0
2020.5.15,66710559570,-12222728170,57966503380,258269025,2589023960,-7747970,-804376335,-5873263390,-1.23075E+11,14181602630,277279215,0
2020.5.14,1.24818E+11,17388117470,-70801670790,696127260,2549031650,1065470210,-1709935045,-2336456695,-84051490175,13109541630,-726895950,0
2020.5.13,-75870610115,7122232740,44534903435,15908627780,362246775,-46863365,1063596790,4453008775,12570995035,-10855866265,757728415,0
2020.5.12,-74104637670,8888531750,32117912735,13860551825,-7274643415,347268530,4248120715,-1394403040,-32307557320,55627955215,-9099325,0
2020.5.11,64334822708,281680487,-80943213970,-2488115965,-7116558890,-135883785,-3592532200,4596917455,14851090205,10321938875,-110144920,0
2020.5.8,96714888485,-27149784535,-27660265635,12832822535,-15453916470,-73765890,-35518639720,8813636540,-23332814360,11435062845,-607223795,0
2020.5.7,60814341415,-10904566405,-1.01996E+11,-8027933630,-2878734500,296762775,-112702985,1414068985,5598696915,56155674475,-359666955,0
2020.5.6,80283220695,-16870257505,73211808185,8049123055,613315390,-2805779870,-14054203500,-1751527605,-1.29805E+11,2785580025,344127975,0
2020.5.4,-12459287840,-1.03084E+11,-33944663225,5780719000,2628406970,937592065,-2052920480,-2144308280,-3967730675,1.4779E+11,516295495,0
2020.4.29,40484567105,-44363046360,-50644668590,5756133720,-12038349525,-2498714365,15856045205,4678888930,46429968185,-4345831425,685007120,0
2020.4.28,61331295365,17138618815,-95663908230,4413520570,2290372545,-2336707575,863871330,-12137607030,-11790394795,35868169300,22769705,0
2020.4.27,4081963120,1281506095,9276178030,3116546400,1178784110,-798442460,-3313886230,-8076540875,-5978719715,-771660415,4271940,0
2020.4.24,-39449840705,8985570935,-31224808190,-1087758740,518818090,-495751495,-1439062960,3746820795,68643376735,-8727292985,529928520,0
2020.4.23,1.14888E+11,1401677710,-79068284890,4090452500,-3165881600,-1010788280,-40329752925,6362061240,-9392083670,7344115395,-1119810295,0
2020.4.22,-2.07544E+11,-36249051465,77572863090,16999210665,5397045230,71264020,-91426360665,5056638230,2.6786E+11,-38711493480,973688775,0
2020.4.21,-1.19331E+11,11588657970,-66004322185,13352026120,-4717833160,2047841135,10058660845,823783940,1.26794E+11,24602310110,786391150,0
2020.4.20,-1.1923E+11,-36295079795,-1.06282E+11,7201268970,-6126801895,-205005695,-58596555,-2124272855,1.98971E+11,62903740460,1245559705,0
2020.4.17,-2.24874E+11,-94236646575,-22567978015,-6675326885,-11495212765,-617079805,9543023135,1547240560,1.0344E+11,2.4554E+11,395803080,0
2020.4.16,-3.69122E+11,-24566037890,-52900920185,8862438075,3342579565,379200090,1732868520,12271449625,2.34772E+11,1.83196E+11,2033009510,0
2020.4.14,-1.78706E+11,-66503040320,-60390663365,3994262465,-2336813650,-519121615,-6073708400,11683808880,1.11114E+11,1.85071E+11,2666321065,0
2020.4.13,-57537658605,-7853978230,-80382320085,33385664840,4610031515,762689035,-1261087115,4978375375,1.61687E+11,-58706568845,317974730,0
2020.4.10,-3.11722E+11,-6279206000,-41513363810,38346489410,-2483118395,-2509919220,-21224328905,6113891820,1.9072E+11,1.49739E+11,812356370,0
2020.4.9,12084847635,51700648680,-91504321395,26690857535,3957706565,442736230,-8052879520,-573427260,89411285890,-82426088190,-1731366170,0
2020.4.8,-75730581990,-17285225305,-1.09432E+11,8597642480,-3861751110,587609750,7220752675,1770019280,91192324770,98000365315,-1059097980,0
2020.4.7,35280072075,11061950450,-69722476230,7687894380,-8953901740,1385159145,1344249215,8307054095,12339991045,154872700,1115134865,0
2020.4.6,-1.04962E+11,3055561560,1.13607E+11,8518092995,-15995772965,913908345,-5025264545,-5971223420,-66078249690,70116379360,1820651865,0
2020.4.3,1.23864E+11,11680438030,-1.01956E+11,-28324198110,-1792028175,1735565925,-20995599495,-1162142665,-59099491270,76249148725,-200535845,0
2020.4.2,-94379331865,4405096800,-81621209360,3791820965,4264390995,398028255,-17082222645,3876104670,93647097235,82546339100,153885850,0
2020.4.1,-92821418190,17391633365,-1.52903E+11,-16885030690,1515438275,1161251285,-13262780370,4631740295,2.56089E+11,-6793901730,1876449210,0
2020.3.31,-67307697715,10630894480,3783223505,5888443410,-8340364275,1535911140,213367450,-9626918650,1.03121E+11,-39475952600,-421610885,0
2020.3.30,-2.81575E+11,17111574870,-76164380795,22475703800,9967015990,-1623250375,-2835142220,1782182095,1.1254E+11,1.97615E+11,706283035,0
2020.3.27,-2.33579E+11,595960820,3681067625,-5591269945,-4754772915,-636367480,-4191592505,7454091935,1.47066E+11,89769467720,185956220,0
2020.3.26,-2.93786E+11,-25268219540,8129728565,26745556015,4989327120,-2010182595,-3400709055,-5583735510,1.07078E+11,1.82787E+11,319991165,0
2020.3.25,-4.04533E+11,-2620862307,3.16757E+11,7392311440,-8936490000,-538467830,1594813040,7389825685,43178731930,40287724995,28967610,0
2020.3.24,-1.81592E+11,11108997035,71812721775,7200797750,-7563094635,-3238263375,11702739205,533281375,1.06969E+11,-17849946615,916205195,0
2020.3.23,-2.05397E+11,-309078350,1544058065,34890581355,159263235,-14843800650,-7974115395,13475482795,1.95151E+11,-18606618360,1909735880,0
2020.3.20,-8.89088E+11,-2796498500,3.34745E+11,-9137374650,-6726154110,-3971551545,-4569355935,13026925150,2.00283E+11,3.66985E+11,1249031150,0
2020.3.19,-2.034E+11,6687751875,-2.20388E+11,6320268565,-3483138765,-2366230075,-10011889740,21225504930,3.90876E+11,12787612065,1752182325,0
2020.3.18,-3.67292E+11,-18898310174,1.11559E+11,2933691330,-5069418270,2313683425,1615617400,20466265385,3.05011E+11,-53569412245,930589740,0
