일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2021.12.30,3.57414E+11,20210490590,77047821975,27371635995,19143300210,166426915,206555895,10669537120,8.30664E+11,5.08403E+11,1922216905,1.85322E+12
2021.12.29,4.72301E+11,34582748550,88227501860,30429088890,13849932605,205001335,689762110,10265939845,9.56801E+11,6.13578E+11,1427425575,2.22236E+12
2021.12.28,4.01209E+11,49110886960,76714262925,27843068105,10649431060,3219830655,10492583215,30236460200,1.12048E+12,5.07528E+11,930631385,2.23841E+12
2021.12.27,5.73004E+11,97176903150,29121414505,26632324490,47395191065,2761838880,407258855,8727462070,7.8153E+11,3.39647E+11,620877625,1.90702E+12
2021.12.24,4.35513E+11,6960366740,46179931485,13176583425,12047060950,843764715,2178911965,28095213525,9.55014E+11,3.5275E+11,1508600230,1.85427E+12
2021.12.23,3.63168E+11,14079092195,93411496690,16513996995,15482226100,1722872235,1626412790,31582410220,8.43284E+11,3.96943E+11,1076459235,1.77889E+12
2021.12.22,5.17755E+11,12791768840,48493669470,20739325825,13912433175,0,20126600,13997407705,8.51989E+11,4.30645E+11,1918722735,1.91226E+12
2021.12.21,4.59514E+11,1.09859E+11,79259633100,10600856990,26754825740,432171780,34470485,18143088530,9.63884E+11,5.92481E+11,995244935,2.26196E+12
2021.12.20,7.8512E+11,1.32172E+11,67815329125,12379250925,22522370720,900082595,10961404480,12461583335,1.0895E+12,6.22552E+11,1430264560,2.75781E+12
2021.12.17,2.90643E+11,28972930910,72023375255,14842998325,24271915795,0,781494640,20949349735,1.197E+12,4.60942E+11,1756352155,2.11219E+12
2021.12.16,4.72198E+11,21089421090,7725563185,14155570370,19252087835,0,966480865,10362082895,1.05169E+12,7.17851E+11,1250583790,2.31654E+12
2021.12.15,2.78195E+11,5437069720,65682915875,10286706575,31840021880,0,1529955140,14264498585,9.33711E+11,3.89874E+11,838551440,1.73166E+12
2021.12.14,3.81965E+11,11490748290,38573469170,16916773530,46154092125,32534160,1025258225,6461822240,1.1253E+12,6.62145E+11,1591116555,2.29166E+12
2021.12.13,3.86503E+11,8976779845,41381368875,16440843675,25505239400,324510165,282349365,36415183115,1.12596E+12,5.7154E+11,1077779690,2.21441E+12
2021.12.10,3.2533E+11,10596742010,73452449630,9653086585,32298649055,184185,1279791955,7495264290,9.75542E+11,4.58983E+11,1172738395,1.8958E+12
2021.12.9,4.44583E+11,10946705610,35746230870,18831097000,19476331265,77180,150344530,18829495815,1.11131E+12,5.99433E+11,1028037045,2.26033E+12
2021.12.8,4.09816E+11,7495229390,14552341950,13084679925,31433085525,0,15941160035,50358565705,1.31339E+12,8.89766E+11,1814271190,2.74765E+12
2021.12.7,3.92913E+11,17987927155,25932171870,19172567345,44094313680,76280,3459068325,50119368465,1.44395E+12,7.51009E+11,2190407420,2.75083E+12
2021.12.6,4.67741E+11,10471020465,9014283930,10892259240,33146656480,1621520655,1100459310,1.19497E+11,1.37111E+12,8.61197E+11,2450747975,2.88824E+12
2021.12.3,5.79199E+11,17004688135,30921257385,12270388980,33614637335,847863280,2518683985,42994289095,1.46516E+12,8.07818E+11,2271411465,2.99462E+12
2021.12.2,5.87511E+11,32487702105,27648458350,19055249405,75305385412,6230210570,66543025,55935501890,1.71691E+12,9.95427E+11,4035169350,3.52061E+12
2021.12.1,6.61538E+11,29150128815,84135708895,14941606160,76617679835,5152312645,2508355000,67171349335,1.67058E+12,1.0263E+12,3630430915,3.64173E+12
2021.11.30,5.50069E+11,48215807695,1.04476E+11,22577116785,1.31639E+11,4067658200,3230184495,17023454870,1.85401E+12,1.00414E+12,4046044760,3.74349E+12
2021.11.29,4.83202E+11,37795727140,1.03543E+11,23353660355,1.09653E+11,0,1415868750,28284657800,1.47001E+12,8.12934E+11,1798881150,3.07199E+12
2021.11.26,6.12455E+11,30421972925,54872323100,24429012305,1.00081E+11,677616300,1940244735,28416694405,1.42105E+12,7.02234E+11,1779027080,2.97835E+12
2021.11.25,3.53036E+11,15223647450,92597099625,27594797525,1.21016E+11,322017390,2296391960,5022164100,9.90176E+11,4.39191E+11,1382726105,2.04786E+12
2021.11.24,4.4402E+11,10009251365,1.29026E+11,11893060650,1.16822E+11,950540725,2881991675,21975164875,1.16357E+12,5.76991E+11,1590421750,2.47973E+12
2021.11.23,4.99825E+11,30849647915,30713573565,23361661415,1.29251E+11,57549650,2512460185,8624226445,1.17631E+12,5.34828E+11,1487798365,2.43782E+12
2021.11.22,1.10796E+12,1.26437E+11,24313222320,30988437550,1.81117E+11,45146970,7651209340,76316085595,1.54239E+12,6.34011E+11,2883041710,3.73411E+12
2021.11.19,4.71105E+11,36488013355,58842637410,20551854365,1.64677E+11,93281905,3902077745,25815822625,1.2721E+12,5.71456E+11,1831997725,2.62687E+12
2021.11.18,4.85496E+11,33472167830,81773154360,18177090745,1.57122E+11,19210,2181704825,13119453030,1.25367E+12,5.18173E+11,1484819545,2.56467E+12
2021.11.17,4.94472E+11,22646407410,1.19142E+11,19309967130,1.64902E+11,979944070,5734037185,11648608635,1.20659E+12,4.90646E+11,1947753135,2.53801E+12
2021.11.16,4.87452E+11,10238188495,16236160335,26065670350,1.34186E+11,253400445,5097280060,17424850650,1.2994E+12,5.27147E+11,2489695630,2.52599E+12
2021.11.15,6.40395E+11,37668504820,15011233389,34859771625,1.35374E+11,125816165,4692940435,26400978920,1.45587E+12,5.29579E+11,2577140340,2.88256E+12
2021.11.12,7.81895E+11,80377867965,76822318335,47393001425,1.0907E+11,140353845,10013858370,36914947935,1.13615E+12,6.39997E+11,1670028470,2.92045E+12
2021.11.11,4.87432E+11,26873861095,1.25223E+11,43794417550,1.00092E+11,132615725,679609365,24483349870,1.20001E+12,6.89222E+11,4631225335,2.70258E+12
2021.11.10,5.35521E+11,42628104445,13543361220,19557471940,1.3705E+11,389039810,4407090340,29513425545,1.37121E+12,7.69109E+11,1833876830,2.92476E+12
2021.11.9,4.82473E+11,25936192525,1.17903E+11,24027671170,67043416160,110265765,610323310,32631248380,1.25184E+12,7.09392E+11,3924560745,2.71589E+12
2021.11.8,5.56415E+11,40478364795,77745169615,22033219705,52502333175,269607895,2588380440,9935904480,1.20907E+12,6.70436E+11,1576969670,2.64305E+12
2021.11.5,7.20394E+11,29681130990,29162349935,30072681705,1.01455E+11,128305390,2584706855,11598522920,1.2406E+12,7.91277E+11,2155683765,2.95911E+12
2021.11.4,4.86674E+11,1.10733E+11,1.15353E+11,15796489195,49127319170,257092680,1580534725,36046819565,1.16461E+12,6.64761E+11,1145923280,2.64608E+12
2021.11.3,6.51589E+11,29853627250,58490282155,14627957890,61262059590,220169145,1257206465,11211522315,1.29408E+12,6.65929E+11,1622718855,2.79015E+12
