일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.10.25,-1.63E+11,5578469046,49985955285,5989621615,20658438800,29514105205,264555080,6848245720,74384625995,-30062963470,31342580,0
2023.10.24,-1.25E+11,5136324605,76085405535,-938002055,15378591000,222738645,4292898080,-22137209620,22345757085,24709718000,129743715,0
2023.10.23,-2.14E+11,-2545727850,1.10816E+11,-4055657600,20166877580,634818885,-7165509940,13002501800,95939288045,-13573479750,725644635,0
2023.10.20,-2.19E+11,11569334830,69860873955,6780418040,2682932390,4886561480,44997847440,-1538195835,1.02318E+11,-22975559620,261913845,0
2023.10.19,-2.73E+11,-15345749750,1.10875E+11,1490497860,16086543375,-208605400,44481408400,11603870640,1.14905E+11,-11566087725,1048665580,0
2023.10.18,1.09314E+11,-20758250070,-1.38E+11,5058700410,15440161280,10836825,-4391213685,-876861530,64968730325,-30830245260,61095005,0
2023.10.17,-63646412875,-4040455015,1.1938E+11,-8409427900,-27559603985,1427976985,83603180,1148399070,960600725,-19581047915,236820495,0
2023.10.16,-1.11E+11,-46246690075,89093178275,8011735310,13942259265,1381286060,9965680290,775133735,46538332145,-10385057385,-1751121135,0
2023.10.13,16592989760,-6272821365,-61708289345,24922464825,-896955005,203618855,-33279710,-4617583300,11041789620,20497364680,270700985,0
2023.10.12,1.24562E+11,5959729430,-45213146940,-5492642520,3735724235,-471915360,-44152996065,-4520212330,-24948149290,-9354904110,-103522705,0
2023.10.11,1.32202E+11,32550060170,-44303977100,702963400,3768958000,1092603715,-158700345,-17085719755,-53204811410,-55558918400,-4249385,0
2023.10.10,-1.54E+11,-15171522770,87183175110,9626775670,10001444160,20010173090,12261061735,1983789640,21973226030,4542400135,1238679395,0
2023.10.6,-14784288830,18784300,-4420615455,-6565699485,12381270460,-8316435380,19629942450,6846675475,13467086110,-18442581850,185862205,0
2023.10.5,-1.25E+11,6687612150,1.22103E+11,22521313751,18128158550,361175550,12549439140,3734214450,9132456565,-70240708980,83553160,0
2023.10.4,-2.74E+11,15155587960,57131835365,14943681045,21225005995,-5955290475,48195770140,29135487460,1.50628E+11,-57183781410,961078125,0
2023.9.27,-2.69E+11,28092531815,1.27761E+11,16631230082,18533315000,976997995,33894612955,11082300375,43527971285,-11260595055,-154204760,0
2023.9.26,-2.98E+11,-2900493905,53357929585,69191797135,23602371530,-9312119970,30581474470,11702398095,1.25015E+11,-3413071275,-254114505,0
2023.9.25,-1.85E+11,-10898897030,94252821111,5901714115,24384475185,2165522210,1218695345,16310292550,78071984925,-27130763515,902654925,0
2023.9.22,-3.57E+11,-12678096266,1.82147E+11,43052099360,28997521625,14899533475,19854272900,-9359719030,74834603835,15360365495,275098715,0
2023.9.21,-63845426005,6462952795,-1.25E+11,35067510385,37523141195,2748876595,12314247710,15841950375,1.91273E+11,-1.13E+11,635721735,0
2023.9.20,-76183127975,-4203080650,57606371385,10874486495,25688346835,-33542334085,9842364195,26380723805,30014243345,-46417839160,-60154190,0
2023.9.19,-1.63E+11,-11150064030,1.24024E+11,2655229830,23031221580,236272030,-8703701955,6482300083,52060086490,-25708099205,-110289540,0
2023.9.18,51779279105,4945168865,-75086382225,-4065546205,14992342985,-1692367455,-24675845205,-2251152610,71416420200,-35704041480,342124025,0
2023.9.15,1.20864E+11,4847809555,-1.40E+11,1098705835,-9177501970,-1247415175,-71058598570,-3560493825,-29141276970,1.27183E+11,135183135,0
2023.9.14,6527226457,7179244953,35781458290,-11146035060,13002804035,-2605104820,-16156841345,-613145425,-65055971655,32775288810,311075760,0
2023.9.13,-2.03E+11,-5071930789,59371535460,-2544269620,16091739825,-10234663480,-19651340040,29688959520,1.15299E+11,19457858950,398438995,0
2023.9.12,-35986001505,-47226190,-73023303295,5746140020,21497571160,-534392550,5097613125,5814089680,61999376915,9087403115,348729525,0
2023.9.11,-1.39E+11,-18569834925,96928858585,3629461920,20828611515,-32224730,-8919734210,1723922785,56848795060,-13734684005,331443685,0
2023.9.8,-342421805,9300604345,-67734504625,-3131889900,41586452240,2648306540,-1848336320,80515825,6005438990,13101919290,333915420,0
