일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2020.7.2,4.58033E+11,4349391870,81547707950,6122207775,10471542510,220042025,2846693445,20978765860,1.22664E+12,9.5086E+11,2736715735,2.7648E+12
2020.7.1,4.30989E+11,20061825890,15199087155,6412112715,6935877170,10012480,2134739185,14342299295,1.40467E+12,1.15516E+12,3663348155,3.05958E+12
2020.6.30,6.10705E+11,24205911505,1.01722E+11,9185143695,9319054450,9996125,358962315,13845280660,1.50726E+12,1.35696E+12,2868570600,3.63644E+12
2020.6.29,6.2365E+11,45103091270,40803937925,16728192645,18695707800,0,331492990,13949730175,1.67599E+12,1.50993E+12,2961011275,3.94815E+12
2020.6.26,6.72926E+11,12139799040,1.70633E+11,8508832350,15061959775,0,178550000,19650283610,1.53586E+12,1.37872E+12,3584786885,3.81727E+12
2020.6.25,7.80255E+11,46228512735,25495314500,26435112965,20690015660,721536170,6836930505,28693453460,1.80582E+12,1.6319E+12,3666717105,4.37674E+12
2020.6.24,5.76954E+11,26208169160,22947237725,15257426795,9903716200,133012390,3662425075,16334467845,1.51914E+12,1.27546E+12,4103675760,3.4701E+12
2020.6.23,7.20549E+11,12988307150,7777910330,29114720255,13384822480,0,709985595,25423223310,2.00841E+12,2.19426E+12,3758441885,5.01637E+12
2020.6.22,3.8447E+11,18017237015,76094711500,17793924045,10207635225,108077370,0,20484322420,1.31866E+12,1.19609E+12,2881888130,3.04481E+12
2020.6.19,5.45748E+11,15316526695,63248987955,15079618135,12836336505,0,16425965310,14870607185,1.6392E+12,1.68943E+12,3893335920,4.01605E+12
2020.6.18,5.85963E+11,16963223965,26172949175,14934286955,8104576120,114063765,15678884040,33345362895,1.57703E+12,1.5092E+12,3060649260,3.79057E+12
2020.6.17,6.04473E+11,10340461570,13029703365,25021715270,10738195790,20025400,6370783985,37957221785,2.51559E+12,2.523E+12,3732056310,5.75027E+12
2020.6.16,6.20312E+11,16586109505,1.55546E+11,49578395745,14202308370,364161680,363736000,31963673860,2.46051E+12,2.12601E+12,8243610670,5.48368E+12
2020.6.15,8.57364E+11,32908244640,26595723840,22901327890,20518852405,50332225,2728953130,49378025190,2.47635E+12,2.46092E+12,7562352565,5.95728E+12
2020.6.12,6.16276E+11,29207668935,95530234120,27383034555,30514457560,33221605,9684329465,55945737690,2.57446E+12,2.02695E+12,5032069875,5.47101E+12
2020.6.11,5.19322E+11,28799058945,30441330450,33220833415,35073353455,15232390,4397213635,35739271125,2.03488E+12,1.74429E+12,5784178605,4.47196E+12
2020.6.10,3.32669E+11,45733415535,49588813725,3123099245,15580284035,15006155,28625296175,24244323485,1.28403E+12,1.0988E+12,2362858900,2.88477E+12
2020.6.9,4.32043E+11,16551191385,30092059040,9258116130,18987073800,10004925,6092893225,23819424850,1.75828E+12,1.53024E+12,3865629195,3.82924E+12
2020.6.8,5.66061E+11,8810675990,36063057330,20485359730,30442257520,10065030,16848081390,35814046925,1.68202E+12,1.54871E+12,3780773425,3.94905E+12
2020.6.5,7.57526E+11,22790697440,32516818185,6519693640,11908779915,5004225,5001334090,42686322960,1.82504E+12,1.35623E+12,4791238605,4.06502E+12
2020.6.4,7.88025E+11,39641548105,7629303935,9023524300,22156854105,146384975,1815018175,38917023910,2.26228E+12,2.03348E+12,5727988610,5.20885E+12
2020.6.3,8.29225E+11,48536328810,43846787790,17728146970,24380989735,20022410,12565348960,23062748920,2.32091E+12,1.74568E+12,7139689470,5.0731E+12
2020.6.2,5.5232E+11,19538023170,5696731670,6544630505,9955555865,177517460,1406870580,21098548665,1.47971E+12,1.05852E+12,3065292580,3.15803E+12
2020.6.1,6.49726E+11,26714233715,39336252805,13479378875,11397872470,0,4475387090,19139780840,1.48646E+12,1.09431E+12,4463957105,3.34951E+12
2020.5.29,4.37254E+11,16381396175,1.14961E+11,11355350715,14088197045,51057405,2198097675,15871955215,1.6468E+12,1.262E+12,2757448175,3.52372E+12
2020.5.28,5.48837E+11,9469797860,22193512445,30192835955,13467760515,324321450,3849351105,43025778540,2.05552E+12,1.50827E+12,3802011970,4.23895E+12
2020.5.27,4.05896E+11,19278867180,10292973740,19624988395,11366254050,0,3681689270,19944638630,1.56353E+12,1.03383E+12,2751019270,3.0902E+12
2020.5.26,5.5485E+11,19277623775,38738110560,16673505160,19624859860,98970560,3631559240,20969451525,1.47596E+12,1.0019E+12,3040499305,3.15477E+12
2020.5.25,4.55285E+11,35690204385,88077174200,11393066010,7667840830,96195160,3814106565,22182711125,1.25048E+12,7.92588E+11,2344889735,2.66961E+12
2020.5.22,5.02711E+11,20736017755,66200027915,25017973560,15421684640,145697725,769068135,15057564790,1.83071E+12,1.18077E+12,2840748280,3.66038E+12
2020.5.21,4.47927E+11,39456097090,5553794100,17982588810,13231590285,0,134031670,9806986370,1.28516E+12,7.71073E+11,1511928215,2.59184E+12
2020.5.20,4.49693E+11,1.16422E+11,37022083870,5934675340,5470542585,0,1147654955,11071943510,1.07494E+12,7.12329E+11,1341648760,2.41537E+12
2020.5.19,5.43897E+11,12717191365,10407307965,21612773455,11433886725,0,15219729490,21758701960,1.56444E+12,1.13942E+12,2650258560,3.34356E+12
2020.5.18,4.57697E+11,10112799045,5577034895,2487384985,7931096960,81107655,853221490,17031553910,1.27437E+12,9.13451E+11,2067501870,2.69166E+12
2020.5.15,4.71576E+11,27202768440,81813320475,2939340955,5864756430,246579080,1043723475,10829950480,1.4996E+12,1.17287E+12,1880894130,3.27587E+12
2020.5.14,4.81478E+11,24340039190,28777800305,8144173025,6573805360,1133446000,3970572995,11492265860,1.51382E+12,1.24442E+12,2121554010,3.32627E+12
2020.5.13,4.17801E+11,31393638440,77498426300,20361376075,7789730095,0,1266197130,25100592265,1.6806E+12,1.22993E+12,2156030645,3.49389E+12
2020.5.12,4.99272E+11,25374538000,69463513435,19234683755,7105076835,528927915,11624638230,19221101310,1.78484E+12,1.40311E+12,1823724595,3.84159E+12
2020.5.11,3.87291E+11,20150467160,11510089885,10844233405,5122752445,0,3180675505,31236523375,1.56625E+12,9.99921E+11,1579866695,3.03709E+12
2020.5.8,5.05801E+11,18642002560,42982784935,35637544295,4797906255,0,1603029450,25388031125,1.52863E+12,8.59102E+11,1855713010,3.02444E+12
2020.5.7,4.71011E+11,10467383150,9181628220,3395818230,3897493750,296762775,737943165,10825921815,1.47288E+12,9.2124E+11,1517759620,2.90545E+12
2020.5.6,5.75833E+11,26477101440,86839349530,11446511045,4193713895,304324455,1883081160,8724183530,1.76212E+12,9.60173E+11,2850858280,3.44084E+12
2020.5.4,8.33281E+11,33461990540,71439319610,17196424550,12392687755,1056277775,1417022605,27937813555,2.10316E+12,1.43232E+12,4455352405,4.53812E+12
2020.4.29,4.85721E+11,30606576990,31892676705,9739521210,4925139200,159141965,18202035760,27899434520,2.091E+12,1.13271E+12,1995959930,3.83485E+12
2020.4.28,4.93091E+11,26628738595,15206575580,8586953185,7136168975,153854605,1013647980,24288770750,2.2612E+12,1.25431E+12,3213175930,4.09483E+12
2020.4.27,4.71473E+11,7473991390,23045558345,6910958345,9389402750,89628515,4350028640,23745416565,1.91197E+12,1.12254E+12,2728608900,3.58372E+12
2020.4.24,4.52687E+11,24365730275,4545383590,7539041020,5420886050,153484015,374054755,27015294605,2.15172E+12,1.35694E+12,3841311640,4.0346E+12
2020.4.23,7.00465E+11,43110036268,12575274890,9284381635,5832044730,467257575,4328756035,31772701600,2.34641E+12,1.49374E+12,2950127215,4.65094E+12
2020.4.22,7.58139E+11,15524834020,93230211785,20609829690,9820915730,1647938280,1926906945,41658806935,2.80704E+12,1.72775E+12,5274784730,5.48263E+12
2020.4.21,8.98549E+11,20677367490,10610056525,28014173390,13630414875,3189356955,27962579875,65360254905,3.80132E+12,2.98042E+12,6734421605,7.85646E+12
2020.4.20,6.17075E+11,9589318630,10220297520,12262760390,12059171720,85095000,10948236800,32871810835,2.16412E+12,1.24849E+12,3617656060,4.12133E+12
2020.4.17,8.08886E+11,17866400575,42704220400,7718070440,25527476035,859791050,29207759945,57174212145,2.8659E+12,1.90917E+12,6134759150,5.77115E+12
2020.4.16,5.99475E+11,9815054750,63917825525,16068994090,17053716910,384131590,4295444825,53650762000,2.50223E+12,1.53467E+12,4569531570,4.80612E+12
2020.4.14,7.13953E+11,21539710075,36800645620,12069536420,11762739530,670658415,1699273000,46472169200,2.24268E+12,1.45709E+12,5478545160,4.55022E+12
2020.4.13,9.7199E+11,19863561345,7830609670,43279970950,9720414460,1153083020,2720950855,37960933500,2.18129E+12,1.44578E+12,4063182485,4.72565E+12
