일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2024.6.25,-3.16627E+11,-24125154110,1.38221E+11,-728075715,1.16972E+11,-44731475655,510920,-5732163367,1.31546E+11,4702779627,502076310,0
2024.6.24,-2.14543E+11,17079926980,22388118021,25430338821,95935074125,-16749011285,-23008950655,24549292218,48910581278,19571901515,436190666,0
2024.6.21,-1.69316E+11,-10424230877,-55102334968,18671750104,1.37888E+11,9634897625,-578993145,6019301860,43740419713,18999547240,467733346,0
2024.6.20,-2.92388E+11,-27043939475,1.36853E+11,24271215092,42615747528,-672503890,-41083878330,7142240996,1.89169E+11,-39287122706,424165164,0
2024.6.19,12078188251,-27215660615,-1.69818E+11,4491105057,-30075978097,-6960349325,-4914355240,4805543763,2.07172E+11,10416287405,21899320,0
2024.6.18,-2.63651E+11,-10710879345,1.192E+11,25596038746,43055864766,7730359255,7175614865,-3921242144,1.35928E+11,-60951988694,548668082,0
2024.6.17,-1.92841E+11,-73065551160,99119591651,65874158283,38902407220,11195445430,-72563395390,6946511493,63657113293,52169881536,604830961,0
2024.6.14,15697630561,-27023552395,-98154524170,49184148526,-19976185535,10043633345,5274529379,7349334278,1.11456E+11,-53792728176,-58618913,0
2024.6.13,90285704411,-22092604490,25752149274,41520405747,-2.91143E+11,1907294500,15936469165,-346627321,70190644943,67778867301,210428869,0
2024.6.12,-57536664292,-20565704730,-19682690430,12183517360,-33101540730,1158955210,14519854005,13414797325,89771633408,-139626019,-22531107,0
2024.6.11,-1.20129E+11,1790513625,3990958285,12800513850,1593926590,44031732070,1102514335,1510955685,39983376476,13505703275,-180830012,0
2024.6.10,25771105828,-15689199065,-1.09588E+11,39086969685,-20082702600,231168515,4996433470,6736458175,92644001613,-24301338624,195236173,0
2024.6.7,3.09557E+11,1646290355,-1.40352E+11,-7444462170,-63656168145,-10178602955,6809983920,-6610835654,-1.49272E+11,59509823491,-8999651,0
2024.6.5,-93272220500,-4455692910,85636350325,-9631866645,40527212595,-1523768710,12224358970,2985921840,-23137249652,-9152880085,-200165228,0
2024.6.4,-95135598914,5340899285,-32993193180,4945059145,47862166590,206859770,16952456866,27299408910,10852134868,14785458906,-115652246,0
2024.6.3,-57518076687,23736345795,-64386159690,-7661264955,1.09211E+11,19524967935,-8024997215,13499315463,-4926505081,-23911614570,456530515,0
2024.5.31,-2.44951E+11,-2547877800,85437722200,961743668,72556227855,17128479150,-3146775495,6554438275,77136187227,-9735294574,606465780,0
2024.5.30,-4.22066E+11,-1105364225,1.15139E+11,17945123735,49803539010,2235773245,51967033775,-9611177673,1.55567E+11,40218388684,-93643510,0
2024.5.29,-3.2126E+11,-3537986555,64152702670,45351838175,-73277351505,947894735,59275992430,29193458079,1.86506E+11,12113518470,534815470,0
2024.5.28,-1.23512E+11,2259305605,-32143014150,9287080850,934914005,1109637250,22358318955,24999032015,1.21917E+11,-27894509757,683951615,0
2024.5.27,61198833958,-18226135335,-77095002640,-369664995,5777280450,-807687490,-3953985855,16522603571,32870245930,-16146667883,230180289,0
2024.5.24,-3.33036E+11,-28420064600,46703910315,55019244545,94651142295,10088723180,36217173980,4522158870,1.16935E+11,-2664881880,-16367650,0
2024.5.23,-61152932835,-53790479445,49291680920,-18511505120,-49502730690,11022971750,7592425850,6041246055,68784286381,39559991270,665045864,0
2024.5.22,-2.24761E+11,9894187390,1.60926E+11,3105721905,45344385855,1693957490,-30632145300,13025058312,49172104091,-28385130030,616141870,0
2024.5.21,-1.20784E+11,25084552735,-70529127565,-1156196670,119906505,9833047730,24190392570,3356516160,1.18622E+11,11416869023,-154572637,0
2024.5.20,-3.10551E+11,3569820385,1.33453E+11,8181816965,39628117589,-1089758665,1809382445,8711282294,1.05931E+11,9225517054,1132054296,0
2024.5.17,-2.91327E+11,-4124330515,68885892655,18940533430,32625151685,-477350215,22056072605,2342931413,1.17814E+11,32309124468,955620430,0
2024.5.16,86262984608,16990613280,-1.6176E+11,-6793950885,-1.07404E+11,10728892850,-7560216330,-11361172905,1.0891E+11,71390037293,596430193,0
2024.5.14,-2.13691E+11,-9861138295,1.68553E+11,-6055745750,23387123565,117167270,41751796085,-16397712241,22126898038,-10493112214,562350166,0
2024.5.13,-1.0411E+11,-8911504855,-34748343475,23148781685,29514694665,-432135405,-14870798520,4202059299,1.06441E+11,-846885785,612395334,0
2024.5.10,-1.62365E+11,15037826000,45015500570,-3238392814,53889072555,-13359805,-4251784285,-32713183690,1.07489E+11,-19275169868,425116163,0
2024.5.9,-48262151759,-12978688275,-37078154190,5193729370,22163625635,2888444240,-25356564935,6344609009,35438514517,52284157030,-637520642,0
2024.5.8,-1.04717E+11,1358799920,-41700889300,1758026330,13988263035,-5572294925,34754275815,18888492641,1.11071E+11,-29898886745,70346495,0
2024.5.7,1.00938E+11,9492385460,-22230920045,-19038707090,-12385253340,-29074093445,-33383750375,3866497659,7496368219,-5386147042,-294623415,0
2024.5.3,-2.37839E+11,15919927430,52410016278,997801360,6130928535,1046536555,3227081200,36886342942,1.00552E+11,21022843611,-354615558,0
2024.5.2,-2.78186E+11,16453966515,-17440498255,22224821270,67296987915,-1070890485,15793933205,408578646,1.83119E+11,-9169240205,569810767,0
2024.4.30,8818623004,28030037571,-74157585455,-6877525960,8308977765,-10628038985,714516465,1312705559,56646313935,-11718470985,-449552914,0
2024.4.29,53324063523,14603529115,-1.05493E+11,-14529666745,17775030255,-5489289150,25292370075,3574843790,-9807823223,20831084431,-81283291,0
2024.4.26,-58770858290,27561027435,47592031820,-3453268260,29677347025,-4052318615,-2129795605,1318293562,-42040574523,4221361840,76753611,0
2024.4.25,-2.8668E+11,24165245860,-49804802325,31052231845,52415532705,127669460,1838406570,6205486997,1.7834E+11,42391028513,-51192601,0
2024.4.24,1.37725E+11,29839765110,26974172075,-35679693970,21318058490,-1258348230,-4755647175,7958629676,-1.72205E+11,-9927714747,11431198,0
2024.4.23,-1.13909E+11,12524001400,-55466822520,-1088167720,68606757890,1154594500,-608898045,-10634278034,1.09793E+11,-11159861678,788465000,0
2024.4.22,-3.27301E+11,9857022285,2.08596E+11,7692787180,48962753910,11101155125,14752324885,18913385544,8465735073,-1550020222,510007503,0
2024.4.19,-5.19699E+11,9844732250,-90660378570,78768283900,1.33548E+11,16630824515,47924722555,11005314635,1.76606E+11,1.37364E+11,-1333133965,0
2024.4.18,-18733029551,41854162235,-90540705805,18649745985,1.02964E+11,15911925645,11518225285,-28987860586,-38719640411,-14371472317,454274955,0
2024.4.17,-3.33531E+11,2777601600,65135773880,14584309230,1.01076E+11,2249333765,18836682820,5588313104,1.75002E+11,-52887777564,1168886928,0
2024.4.16,-4.96136E+11,358448100,93820109490,32798849138,1.07674E+11,18197930585,40464620545,-11975333001,2.32436E+11,-16960122700,-679022533,0
2024.4.15,-2.0477E+11,4461636180,1.01087E+11,33727281715,47321309410,-5886136915,-2360714485,3469273159,40888564644,-17885406017,-53051008,0
2024.4.12,2.41258E+11,3801797320,-72202403885,32517673335,-1.7604E+11,1796625545,9350385295,-435680800,43547569304,-82989707017,-604115560,0
2024.4.11,-2.3563E+11,-19744342340,1.16054E+11,62588628720,51420045580,12584322665,6712942123,17315145293,-47413107078,36098933290,13544224,0
2024.4.9,-98210205134,9998493221,-75060995390,8786984145,51352387320,424238920,10714342415,-16837495269,70764608323,37823491198,244150251,0
2024.4.8,-2.57207E+11,-623447440,1.12312E+11,16656783410,59997864475,1022264820,-10461426830,3722013026,90480784688,-16129454005,229747712,0
2024.4.5,-1.68955E+11,-14867011067,-74275660110,15794145113,1.33122E+11,1690181940,-6899858795,-4414718818,1.41698E+11,-22563883357,-327938892,0
2024.4.4,-2.78384E+11,-14215758290,1.24049E+11,9099921135,49666812450,2387266290,-5167187130,-18048731224,1.37921E+11,-7449714631,141328410,0
2024.4.3,-66573221163,-2.15264E+11,-34238256105,21510343675,1.41312E+11,-269987590,745169930,10854990080,95798083575,47087280978,-962355070,0
2024.4.2,-3.0517E+11,-57202525125,18289245713,8574045887,1.05595E+11,5989645900,16456578259,5316130804,2.24545E+11,-24472154888,2079627928,0
2024.4.1,-2.03102E+11,-18342722820,-24100419050,8700171743,80535981960,-3329976360,-20063091640,16444829226,1.54977E+11,5639909013,2639631181,0
2024.3.29,-18711707977,-6147732395,-77854375598,9249570268,895440590,-43029195,486443340,-341900325,1.02982E+11,-10706400991,191411413,0
2024.3.28,-99421647387,-51580199455,1.11358E+11,14375131456,-52128113640,-4947704705,-28355596020,12601399468,1.07219E+11,-9519285243,398822462,0
2024.3.27,-1.1255E+11,-15570628260,-66558184305,4287473075,7143084779,-5423922050,42171641900,1765686807,1.3415E+11,10211183078,374161027,0
2024.3.26,-19504973989,-17488295510,414496574,-22590325589,-38525410890,-1117069170,-29605989055,-7089350027,1.05881E+11,29753206897,-126796126,0
2024.3.25,-1.9629E+11,-8735048205,36455641930,17035474455,-5967488110,-9424031865,9872489555,3058019362,1.44961E+11,6835746570,2198185139,0
2024.3.22,99794259581,-1392492950,-1.90473E+11,237808940,-18176026170,-82798435,20534182775,6798960150,66922139892,14997178060,840009143,0
2024.3.21,1.86568E+11,17756638700,-1.07178E+11,-20960276335,-1.31244E+11,-26449839395,-3913125685,-6158838258,78211328521,12711256959,657120315,0
2024.3.20,-29156627040,2282662655,6113245095,-11120923915,712474480,-843414460,-41279390,13677568460,-11783307116,30209012210,-49410979,0
2024.3.19,-1.74573E+11,-4890819575,84746944520,30246921190,16113361225,2799349425,8708262850,3334156675,1.40095E+11,-1.04576E+11,-2004390970,0
2024.3.18,-1.98621E+11,6580440840,1.25353E+11,4468083070,44989649800,-12166596740,6732747880,-25744697250,36896705780,10790987253,720278810,0
2024.3.15,-1.1272E+11,-8466013840,-91186673800,32127792085,93129378060,2466880200,-2562820440,13339313508,61621944760,11981664675,268205600,0
2024.3.14,-1.63671E+11,3351084960,51548230609,-1561622425,1.11338E+11,14434202720,-3740056350,18015345317,1.08595E+11,-1.39151E+11,842378646,0
2024.3.13,4447893669,33178734265,-63873842238,3549689605,54342834570,-18496184685,5741619835,-6705193662,19019307456,-30466687364,-738171451,0
2024.3.12,-1.4257E+11,29578898215,43203265007,1731148325,51579930455,106343320,10903082660,5565690214,22456596251,-24422199038,1866927036,0
2024.3.11,-1.25441E+11,15808050145,-1.32922E+11,13828075145,1.22876E+11,-1789607715,-990500700,-13867316630,1.47524E+11,-26248524879,1222236230,0
2024.3.8,1.23171E+11,-3397772025,-52301231273,14738232470,-35063367480,1265886605,-11295676555,11503292315,-89849860973,41234301435,-4370473,0
2024.3.7,-2.32299E+11,22620717155,2294568088,-2327959850,92289428975,-754416135,-5533840,-1893871225,1.4289E+11,-22976683867,163004275,0
2024.3.6,-3.15153E+11,1616759255,1.41977E+11,6709668625,38596861180,-260373420,-28085672335,1884607828,1.27248E+11,24952348255,514628227,0
2024.3.5,-66088485677,5737896835,-99437490980,21361927930,-52398340,-777159610,950938055,15699316295,1.41088E+11,-19514940275,1032263327,0
2024.3.4,2.14568E+11,19678052430,66743170105,-7514058480,-2.56459E+11,-2469386675,-7142230385,29844612935,-1.04567E+11,47412331622,-94305572,0
2024.2.29,50237599366,4342527511,-1.63153E+11,16335413975,42780881050,118126420,1641382530,-36475778745,87210282256,-3714649089,676717933,0
2024.2.28,-1.08467E+11,-28077974880,1.04461E+11,-25998725160,-2963541480,-2325634205,8496668435,28824075766,38829271414,-13298701472,520559871,0
2024.2.27,-2.19821E+11,-9938901425,48488559174,8452922195,46020659325,541343745,1438201410,6108790950,96287479805,22527348740,-105824060,0
2024.2.26,67594849165,-3171044030,-77605935358,23836263320,21524390450,-2089845945,-41076382710,-1609182520,33186850633,-21024671101,434708096,0
2024.2.23,94108062270,-18755535540,-38780331607,-11617279625,-82684952170,985724830,-7717356640,19288765064,-9478905274,55022017815,-370209123,0
2024.2.22,-1.8037E+11,14401189100,15303328595,-21650584412,61007750355,-755706745,-1928427385,-10324489018,95982807871,28004266694,330250904,0
2024.2.21,-1.98251E+11,-12929341640,68472566225,5167797480,42351295845,-3240638190,517909960,16684814212,50697199974,30246171967,283428324,0
2024.2.20,-287163735,-8563438450,-1.28923E+11,10435917705,55501740280,395097535,-48849510980,-16379613650,95267309847,40286789746,1115554455,0
2024.2.19,-53288860692,-20328511395,-52100104316,-12972606585,36187838215,6371838115,-43419288125,9363809981,1.04616E+11,23481322290,2088958921,0
2024.2.16,-31839807569,-9605553105,68208663468,-6732178925,77278168605,-1370382330,-89754023800,2594949529,16662780045,-25401434178,-41181740,0
2024.2.15,42591400344,-7549921340,-1.25843E+11,11251622845,23865196400,1395499880,-1556952910,2012873444,62086402596,-8925881862,672606943,0
2024.2.14,-57910651298,-56057581110,-11468818035,31117529820,-42330060245,448016980,25473326480,11186617135,94298026038,4798061811,445532424,0
2024.2.13,4.12867E+11,-77908467100,-47762302360,-19027820305,-2.2253E+11,755388390,-269826000,1190655680,-69811384790,20865841609,1630314730,0
2024.2.8,1.53724E+11,-7353470900,-1.0596E+11,-8779693685,-22591421490,-380806295,-4484010045,9862230370,-48800735003,35040522595,-276680524,0
2024.2.7,16713141491,-12784737920,-34584906255,-11830233625,21937129355,847797232,716716130,5026076748,14440425869,426214573,-907623598,0
2024.2.6,-2.28419E+11,-7277501590,1.02273E+11,868838225,5389719035,5731219082,7004713010,18143150024,1.44432E+11,-49047537847,901247577,0
2024.2.5,1.72073E+11,-10654630870,-1.62133E+11,48062500530,-3635447605,8536486810,28648632680,2509579050,-38003289438,-46383741165,980369973,0
2024.2.2,3.60285E+11,-12724322275,-61193935335,2371330010,32698279725,-62532132155,-50199503155,-21807540757,-2.00242E+11,14589000835,-1244572714,0
2024.2.1,-2.71654E+11,10686521040,1.02641E+11,-13508995135,62393856505,107638890,22251099240,17068660994,23149245783,47019613991,-154443324,0
2024.1.31,-1.14037E+11,4156880365,-56667312855,6718015032,45184689220,1663671615,5355187820,20871042065,1.39903E+11,-53323335118,174783965,0
2024.1.30,-51305484371,11879288180,-83787540580,7124637530,46928379100,8201465,6087115715,-5853359642,64058517284,4378217157,482028162,0
2024.1.29,34383722842,5488080865,-45468262655,-18632651590,19863959630,1569687670,-546008960,191440574,-13996981271,16923874197,223138698,0
2024.1.26,-65613102577,-949050950,8593116517,-3565620980,43905874760,2006311980,128068725,-8026024128,13006437318,10196215571,317773764,0
2024.1.25,-2.71188E+11,-10141054585,85887436110,842750827,-9475691995,32381053950,78343601830,6615019603,80022377657,6357826014,355124947,0
2024.1.24,53500559362,-4909290480,-1.42722E+11,10696496100,28467238765,817192090,12320907535,4809361094,48492242176,-10850412809,-622227773,0
2024.1.23,-91409443949,2996183655,42400165165,1261685443,7964742465,-13485605660,18778846730,-27417872562,59883016937,108725631,-1080443855,0
2024.1.22,1.78598E+11,1678607912,-61037764100,-4615402230,-95997618505,5375909295,-72243599035,-4278913593,63127603733,-9482200474,-1124440100,0
2024.1.19,-1.71043E+11,36327999795,1.20808E+11,-15558458460,-24013464925,3058955570,25386429205,3904710285,23430348789,-6310610708,4008913905,0
2024.1.18,-4.30663E+11,-1379711385,2.11803E+11,1935806245,22106411235,50014893985,40632490830,-1836275206,73736300460,33706234149,-55412157,0
2024.1.17,-5.53688E+11,2497657760,1.36345E+11,3682453720,52398007480,63829379040,28200064020,24825238190,2.63531E+11,-22896411592,1275553422,0
2024.1.16,-1.61198E+11,-14790689785,33860832038,15899079850,58202198415,-651906185,149605995,25528800431,79195415763,-36589042032,393951424,0
2024.1.15,-2.22639E+11,-5805270495,1.17871E+11,-1704129420,37997943955,-977538780,2068246215,6927143558,64869654285,2166430103,-774691930,0
2024.1.12,-1.2659E+11,25606182055,-60076993910,1474816820,33884257020,-308566965,3354617580,14543967628,1.71882E+11,-62942654411,-828239875,0
2024.1.11,-2.51512E+11,-28386837545,1.03364E+11,7397893440,27569803700,16614786825,25540334790,-5801519306,58971377723,45954949950,286987534,0
2024.1.10,-1.83056E+11,-21149512407,13799827840,-3136488110,46261517580,-27628025,18399671735,24884968578,1.05238E+11,-1925548557,711249054,0
2024.1.9,-2.59888E+11,-27254385805,1.03624E+11,1604118465,52984681190,-649673160,14716213540,-6290195899,58199252057,62981553805,-27255255,0
2024.1.8,-1.09406E+11,-5420118615,2239433680,-9791874720,29477966450,-6730963930,10100790070,2762202419,91832653848,-4289774905,-774103282,0
2024.1.5,-2.34692E+11,-50703114475,1.23627E+11,26997078135,36684962405,9371941160,5612587195,533245445,49785321283,34337931664,-1554962305,0
2024.1.4,-2.89644E+11,-34514405510,1.2318E+11,-664923640,5552881355,-670491000,23944575135,-10149993641,1.39452E+11,43289400380,225433505,0
2024.1.3,-21249615260,-21834255405,-1.17841E+11,37176442665,63864390130,-10636794140,24734048345,-7986743031,3500701302,50123392264,149728280,0
2024.1.2,-30661270690,-36188627700,27636375160,-5573777265,-53525394380,-6846385995,12451985620,-18053313465,1.31606E+11,-21898332061,1052397770,0
